contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TR7233-c0_g3_i1,461,0.381779,0.056818,-0.136842,34,2.030574,153,0.097412,false,NA,NA
TR7233-c0_g3_i2,287,0.348432,0.12,-0.101604,16,1.863636,40,0.063965,false,NA,NA
TR7233-c0_g3_i3,466,0.39485,0.021739,-0.078014,33,1.81773,109,0.101074,false,NA,NA
TR7233-c0_g4_i1,900,0.42,-0.084656,-0.241379,72,1.827154,211,0.179932,true,0.327676,K01C8.5
TR7233-c0_g4_i2,967,0.419855,-0.059113,-0.219251,75,1.766103,321,0.190674,true,0.454974,K01C8.5
TR7233-c0_g4_i3,501,0.431138,-0.083333,-0.066667,46,1.98964,78,0.109863,true,0.125413,K01C8.5
TR7233-c0_g5_i1,561,0.399287,-0.071429,0.175074,46,2.067788,186,0.117188,false,NA,NA
TR7233-c0_g5_i2,246,0.394309,-0.072165,-0.04698,18,1.892308,81,0.056641,false,NA,NA
TR7234-c0_g1_i1,303,0.336634,-0.294118,-0.144279,15,1.912879,47,0.06543,false,NA,NA
TR7234-c0_g2_i1,247,0.336032,0.180723,0.170732,15,2.22389,51,0.052246,false,NA,NA
TR7234-c0_g3_i1,317,0.362776,-0.130435,-0.148515,19,1.853231,45,0.068848,false,NA,NA
TR7234-c0_g4_i1,622,0.418006,-0.1,-0.066298,46,1.710119,206,0.131104,true,0.7277,Y54E10A.3
TR7234-c0_g5_i1,228,0.320175,0.232877,0.2,12,2.171429,45,0.047852,false,NA,NA
TR7235-c0_g1_i1,803,0.455791,-0.092896,-0.020595,84,2.031687,267,0.171631,true,0.291576,Y53F4B.13a
TR7235-c0_g2_i1,517,0.361702,-0.272727,0.018182,31,1.980598,108,0.102295,true,0.093274,Y53F4B.13b
TR7235-c0_g3_i1,803,0.452055,0.008264,-0.077273,81,1.97459,143,0.169678,false,NA,NA
TR7235-c1_g1_i1,243,0.395062,0.0625,0.156463,18,1.905882,74,0.055176,true,0.08324,Y53F4B.13b
TR7235-c1_g2_i1,627,0.451356,-0.173145,-0.104651,68,2.195243,208,0.133301,false,NA,NA
TR7235-c1_g2_i2,626,0.458466,-0.191638,-0.150442,74,2.33535,208,0.131348,false,NA,NA
TR7236-c0_g1_i1,552,0.554348,0.019608,-0.243902,107,2.524103,162,0.106689,false,NA,NA
TR7236-c0_g2_i1,551,0.562613,0.019355,-0.261411,104,2.386076,162,0.105713,false,NA,NA
TR7236-c1_g1_i1,440,0.368182,-0.296296,-0.179856,24,1.764411,110,0.08374,false,NA,NA
TR7236-c1_g2_i1,397,0.355164,-0.319149,-0.171875,19,1.68974,96,0.074463,false,NA,NA
TR7236-c1_g3_i1,379,0.437995,-0.084337,0.032864,31,1.71769,95,0.084473,true,0.161494,Y55F3AM.3a
TR7236-c1_g3_i2,344,0.453488,-0.064103,0.06383,31,1.760026,52,0.077881,true,0.100383,Y55F3AM.3c.2
TR7236-c1_g3_i3,345,0.457971,-0.164557,0.058824,31,1.761364,114,0.076172,true,0.197701,Y55F3AM.3a
TR7236-c1_g3_i4,521,0.426104,-0.126126,0.170569,54,2.32033,148,0.108398,false,NA,NA
TR7236-c1_g3_i5,1050,0.471429,0.042424,0.084685,132,2.266706,274,0.211182,true,0.677395,Y55F3AM.3c.2
TR7237-c0_g1_i1,331,0.359517,-0.109244,0.028302,18,1.703259,63,0.072754,false,NA,NA
TR7237-c0_g2_i1,285,0.37193,0.056604,0.128492,26,2.646429,67,0.053711,false,NA,NA
TR7237-c0_g3_i1,360,0.355556,-0.171875,0.017241,18,1.630189,55,0.079102,false,NA,NA
TR7237-c0_g4_i1,3104,0.388209,-0.13527,-0.16377,263,2.290781,1020,0.411865,true,0.948575,C27A2.1
TR7237-c1_g1_i1,280,0.417857,-0.282051,-0.190184,25,2.222222,92,0.062012,true,0.104536,C24H11.8b
TR7237-c1_g2_i1,281,0.362989,0.0,0.027933,28,3.02499,72,0.053955,false,NA,NA
TR7237-c1_g3_i1,236,0.351695,0.012048,0.045752,22,3.015099,48,0.047607,false,NA,NA
TR7237-c1_g4_i1,327,0.41896,-0.211679,-0.157895,32,2.334672,108,0.068604,false,NA,NA
TR7238-c0_g1_i1,245,0.477551,-0.076923,0.046875,25,1.800412,81,0.055908,true,0.245984,K04G2.2
TR7238-c0_g1_i2,291,0.484536,-0.049645,-0.053333,32,1.878177,97,0.067383,false,NA,NA
TR7238-c0_g1_i3,1246,0.34992,-0.082569,-0.066667,77,2.032669,52,0.230957,false,NA,NA
TR7238-c0_g1_i4,1091,0.342805,-0.208556,-0.059972,74,2.413717,73,0.201416,false,NA,NA
TR7238-c0_g1_i5,1088,0.360294,-0.209184,-0.060345,77,2.28055,73,0.205078,false,NA,NA
TR7238-c0_g1_i6,1158,0.362694,-0.17619,-0.04607,81,2.195081,73,0.216309,false,NA,NA
TR7238-c0_g1_i7,1111,0.335734,-0.174263,-0.04065,69,2.272994,69,0.204834,false,NA,NA
TR7238-c0_g2_i1,734,0.457766,-0.005952,-0.045226,72,1.872515,244,0.161621,true,0.712851,K04G2.2
TR7239-c0_g1_i1,832,0.40625,-0.035503,0.129555,67,1.954216,277,0.16626,true,0.892819,R05D3.8
TR7240-c0_g1_i1,695,0.440288,0.013072,-0.043702,74,2.197394,103,0.14624,true,0.844113,K02F3.10
TR7240-c0_g2_i1,670,0.444776,0.006711,-0.021505,72,2.172973,103,0.142578,true,0.804312,K02F3.10
TR7240-c0_g3_i1,670,0.443284,0.016835,-0.024129,72,2.188152,180,0.142822,true,0.804312,K02F3.10
TR7240-c0_g4_i1,714,0.439776,0.006369,-0.075,75,2.17259,195,0.151367,true,0.973466,K02F3.10
TR7240-c0_g5_i1,670,0.444776,0.006711,-0.021505,72,2.172973,103,0.142334,true,0.804312,K02F3.10
TR7240-c0_g6_i1,671,0.444113,0.006711,-0.018767,72,2.176216,103,0.142334,true,0.804312,K02F3.10
TR7240-c0_g7_i1,670,0.444776,0.006711,-0.016129,72,2.172973,180,0.142334,true,0.804312,K02F3.10
TR7241-c0_g1_i1,520,0.455769,0.223629,0.081272,66,2.572714,29,0.113037,false,NA,NA
TR7241-c0_g1_i2,518,0.451737,0.239316,0.077465,64,2.568927,29,0.111816,false,NA,NA
TR7241-c0_g1_i3,511,0.446184,0.22807,0.045936,61,2.530114,29,0.109619,false,NA,NA
TR7241-c0_g1_i4,513,0.450292,0.212121,0.049645,63,2.536813,29,0.110596,false,NA,NA
TR7241-c0_g2_i1,270,0.4,-0.055556,0.148148,23,2.136223,46,0.056641,false,NA,NA
TR7241-c0_g2_i2,342,0.388889,-0.097744,-0.043062,22,1.717808,64,0.070557,false,NA,NA
TR7241-c0_g2_i3,349,0.401146,-0.071429,0.004785,24,1.718154,64,0.071045,false,NA,NA
TR7242-c0_g1_i1,707,0.410184,0.02069,-0.11271,46,1.547488,235,0.146973,true,0.599661,F54D7.2
TR7242-c0_g2_i1,692,0.371387,0.198444,0.117241,55,2.399445,149,0.143066,false,NA,NA
TR7242-c0_g3_i1,232,0.383621,0.05618,-0.062937,15,1.762918,66,0.053223,true,0.167091,F54D7.2
TR7242-c0_g4_i1,233,0.386266,0.066667,-0.076923,15,1.733631,68,0.053955,true,0.167091,F54D7.2
TR7243-c0_g1_i1,353,0.436261,0.0,0.055276,34,2.024287,117,0.078125,true,0.368861,Y24D9A.8a.2
TR7243-c0_g2_i1,351,0.472934,0.036145,0.016216,35,1.78561,116,0.079102,true,0.707071,Y24D9A.8b.3
TR7243-c0_g2_i2,366,0.486339,0.033708,0.06383,40,1.850354,121,0.083008,true,0.567677,Y24D9A.8b.3
TR7244-c0_g1_i1,482,0.510373,-0.089431,0.101695,61,1.959088,160,0.109863,true,0.510965,M01H9.3b
TR7244-c0_g1_i2,466,0.515021,-0.091667,0.070796,61,1.990756,128,0.106201,true,0.510965,M01H9.3b
TR7244-c0_g1_i3,466,0.517167,-0.095436,0.075556,61,1.975674,154,0.105469,true,0.620596,M01H9.3a
TR7244-c0_g2_i1,605,0.416529,0.126984,0.155807,38,1.471831,76,0.130127,false,NA,NA
TR7245-c0_g1_i1,254,0.42126,-0.121495,0.047619,23,2.071631,84,0.056885,false,NA,NA
TR7245-c0_g2_i1,290,0.303448,-0.25,0.079208,14,2.236915,41,0.062988,false,NA,NA
TR7245-c0_g3_i1,253,0.438735,-0.297297,-0.15493,24,2.162393,84,0.055176,false,NA,NA
TR7245-c0_g4_i1,1042,0.412668,0.046512,0.104575,79,1.784672,347,0.198242,true,0.55895,F18E2.2
TR7245-c0_g5_i1,301,0.318937,-0.208333,0.082927,17,2.321688,43,0.06543,false,NA,NA
TR7245-c0_g6_i1,275,0.414545,0.122807,-0.080745,28,2.40625,43,0.05957,false,NA,NA
TR7245-c0_g6_i2,275,0.425455,0.196581,0.164557,18,1.504559,91,0.063477,false,NA,NA
TR7246-c0_g1_i1,444,0.484234,-0.004651,0.126638,34,1.306334,136,0.097656,true,0.292023,T20G5.2
TR7246-c0_g2_i1,809,0.475896,0.116883,0.0,84,1.859261,269,0.166016,true,0.576211,T20G5.2
TR7246-c0_g2_i2,858,0.458042,0.124682,0.015054,84,1.896033,191,0.176514,true,0.394587,T20G5.2
TR7246-c0_g2_i3,809,0.475896,0.111688,0.004717,82,1.812811,269,0.166992,true,0.55057,T20G5.2
TR7246-c0_g3_i1,410,0.412195,0.159763,0.087137,25,1.473124,73,0.087891,false,NA,NA
TR7246-c0_g4_i1,410,0.414634,0.164706,0.083333,25,1.458244,73,0.087891,false,NA,NA
TR7246-c0_g5_i1,410,0.414634,0.094118,0.008333,22,1.259601,64,0.090332,false,NA,NA
TR7247-c0_g1_i1,981,0.415902,-0.044118,-0.089005,72,1.700542,326,0.19873,true,0.619861,C24G6.6.4
TR7247-c0_g2_i1,269,0.315985,0.058824,-0.065217,8,1.195556,36,0.05957,false,NA,NA
TR7247-c0_g3_i1,269,0.315985,-0.129412,-0.065217,8,1.211712,51,0.057861,false,NA,NA
TR7247-c0_g4_i1,380,0.444737,0.04142,0.080569,43,2.292368,100,0.085938,false,NA,NA
TR7247-c0_g4_i2,381,0.44357,0.065089,0.084906,41,2.197046,100,0.086182,false,NA,NA
TR7248-c0_g1_i1,366,0.396175,0.103448,0.239819,24,1.689231,34,0.081543,false,NA,NA
TR7248-c0_g1_i2,349,0.39255,0.109489,0.179245,23,1.73145,34,0.077881,false,NA,NA
TR7248-c0_g2_i1,1365,0.440293,-0.091514,-0.065445,124,1.890244,408,0.263672,true,0.663388,F55A11.3
TR7248-c0_g3_i1,408,0.487745,-0.21608,0.119617,40,1.72918,135,0.088379,false,NA,NA
TR7248-c0_g3_i2,368,0.48913,-0.244444,0.12766,37,1.787815,122,0.079834,false,NA,NA
TR7248-c0_g3_i3,390,0.420513,-0.170732,0.20354,25,1.493566,42,0.086914,false,NA,NA
TR7249-c0_g1_i1,417,0.35012,0.123288,0.202952,28,2.224848,70,0.08374,false,NA,NA
TR7249-c0_g2_i1,455,0.428571,0.107692,0.061538,39,1.88857,151,0.101563,true,0.545584,T28A8.5
TR7249-c0_g2_i2,274,0.412409,0.061947,0.093168,24,2.067925,51,0.063232,true,0.297721,T28A8.5
TR7249-c0_g3_i1,433,0.353349,0.084967,0.228571,30,2.2358,75,0.086426,false,NA,NA
TR7249-c0_g4_i1,484,0.353306,0.122807,0.182109,33,2.218333,92,0.095215,false,NA,NA
TR7250-c0_g1_i1,418,0.37799,0.253165,0.253846,20,1.431262,42,0.089111,false,NA,NA
TR7250-c0_g2_i1,462,0.367965,0.223529,0.143836,25,1.682692,42,0.098877,false,NA,NA
TR7250-c0_g2_i2,506,0.375494,0.242105,0.202532,28,1.667608,48,0.107422,false,NA,NA
TR7250-c0_g3_i1,324,0.462963,0.053333,-0.034483,37,2.137279,86,0.072754,true,0.337224,F55H2.2.3
TR7250-c0_g3_i2,598,0.471572,-0.014184,-0.056962,60,1.805101,198,0.127441,true,0.741894,F55H2.2.3
TR7250-c0_g3_i3,320,0.465625,0.100671,-0.017544,32,1.863851,86,0.072021,true,0.337224,F55H2.2.3
TR7250-c0_g3_i4,599,0.470785,-0.007092,-0.059937,60,1.807847,196,0.127686,true,0.741894,F55H2.2.3
TR7251-c0_g1_i1,424,0.375,0.119497,0.154717,27,1.83756,36,0.093994,false,NA,NA
TR7251-c0_g2_i1,473,0.424947,-0.014925,0.161765,46,2.154684,157,0.103516,true,0.411662,F17C11.8.2
TR7251-c0_g3_i1,302,0.397351,0.116667,0.065934,20,1.700929,100,0.066406,false,NA,NA
TR7251-c0_g3_i2,303,0.39934,0.07438,0.10989,21,1.748077,100,0.066406,true,0.262837,F17C11.8.2
TR7251-c0_g4_i1,424,0.372642,0.037975,0.112782,28,1.905006,55,0.094727,false,NA,NA
TR7252-c0_g1_i1,251,0.478088,0.05,-0.099237,28,1.957115,83,0.05835,false,NA,NA
TR7252-c0_g2_i1,1826,0.456736,-0.05036,-0.08871,175,1.842339,608,0.307129,true,0.665937,F10G7.2
TR7252-c0_g3_i1,512,0.435547,0.139013,0.065744,36,1.511811,85,0.111572,false,NA,NA
TR7252-c0_g4_i1,374,0.540107,-0.148515,0.023256,46,1.724539,124,0.08252,false,NA,NA
TR7252-c0_g5_i1,513,0.434698,0.147982,0.117241,36,1.51875,85,0.112305,false,NA,NA
TR7253-c0_g1_i1,390,0.366667,-0.034965,0.117409,25,1.909518,130,0.084229,false,NA,NA
TR7253-c0_g2_i1,565,0.362832,-0.063415,-0.044444,33,1.781823,125,0.122314,false,NA,NA
TR7253-c0_g2_i2,497,0.360161,0.005587,-0.006289,28,1.737328,136,0.107666,false,NA,NA
TR7253-c0_g2_i3,566,0.358657,0.014778,-0.030303,31,1.703495,159,0.121826,false,NA,NA
TR7254-c0_g1_i1,495,0.351515,0.241379,0.140187,24,1.666667,55,0.10083,false,NA,NA
TR7254-c0_g1_i2,367,0.321526,0.118644,0.204819,13,1.390152,41,0.075684,false,NA,NA
TR7254-c0_g2_i1,1120,0.439286,-0.060976,0.127389,93,1.727621,372,0.208252,true,0.757453,M110.5d.2
TR7255-c0_g1_i1,235,0.32766,-0.246753,-0.240506,12,2.025862,42,0.046875,false,NA,NA
TR7255-c0_g2_i1,235,0.32766,-0.168831,-0.189873,12,1.958333,42,0.046875,false,NA,NA
TR7255-c0_g3_i1,348,0.336207,0.008547,0.004329,24,2.440678,43,0.073242,false,NA,NA
TR7255-c0_g3_i2,241,0.406639,-0.020408,-0.104895,23,2.309583,43,0.052734,false,NA,NA
TR7255-c0_g4_i1,428,0.399533,-0.040936,0.050584,45,2.639079,70,0.094971,false,NA,NA
TR7255-c0_g5_i1,330,0.406061,-0.044776,-0.071429,24,1.767857,52,0.07666,false,NA,NA
TR7255-c0_g6_i1,294,0.37415,0.418182,0.336957,21,2.473558,97,0.062256,false,NA,NA
TR7255-c0_g7_i1,420,0.380952,-0.0625,-0.046154,35,2.305882,121,0.09375,true,0.471576,Y62E10A.8a
TR7255-c1_g1_i1,632,0.344937,0.100917,0.091787,36,1.934694,51,0.127441,false,NA,NA
TR7255-c1_g2_i1,361,0.451524,0.288344,0.232323,35,2.074713,120,0.074707,false,NA,NA
TR7255-c2_g1_i1,354,0.412429,-0.013699,0.125,33,2.192568,78,0.078613,true,0.157407,Y47G6A.13
TR7255-c2_g2_i1,353,0.436261,-0.38961,-0.286432,32,2.246172,98,0.072021,false,NA,NA
TR7256-c0_g1_i1,264,0.344697,0.296703,0.34104,6,0.838983,54,0.055664,false,NA,NA
TR7256-c0_g2_i1,438,0.36758,0.329193,0.364621,12,0.909657,65,0.08667,false,NA,NA
TR7256-c0_g3_i1,438,0.40411,0.20904,0.348659,26,1.520427,83,0.09375,true,0.123522,F26E4.11
TR7256-c0_g4_i1,316,0.411392,0.123077,0.247312,24,1.822639,101,0.071533,true,0.18026,F26E4.11
TR7256-c0_g5_i1,1046,0.43021,0.071111,0.013423,83,1.72364,201,0.2146,true,0.446217,F26E4.11
TR7256-c0_g5_i2,486,0.440329,0.018692,-0.117647,37,1.571166,56,0.108398,false,NA,NA
TR7256-c0_g5_i3,330,0.454545,0.026667,-0.222222,29,1.702544,109,0.07373,false,NA,NA
TR7256-c0_g5_i4,824,0.421117,0.123919,0.115304,65,1.807018,274,0.174316,true,0.486998,F26E4.11
TR7257-c0_g1_i1,1088,0.4375,0.012605,-0.04902,100,1.921074,362,0.223145,true,0.523656,T05H4.14
TR7257-c0_g1_i2,1053,0.440646,0.0,-0.059423,96,1.878121,350,0.219482,true,0.565591,T05H4.14
TR7257-c0_g2_i1,366,0.47541,0.068966,0.052083,42,2.040621,100,0.083252,false,NA,NA
TR7257-c0_g2_i2,324,0.475309,0.103896,0.141176,38,2.099233,107,0.072998,false,NA,NA
TR7257-c0_g3_i1,413,0.460048,-0.031579,0.067265,39,1.786491,122,0.091064,false,NA,NA
TR7258-c0_g1_i1,233,0.437768,-0.039216,0.038168,25,2.242973,39,0.054199,false,NA,NA
TR7258-c0_g1_i2,720,0.413889,0.006711,-0.061611,55,1.783784,239,0.150635,true,0.33661,F42A10.1.2
TR7258-c0_g2_i1,456,0.392544,-0.117318,0.104693,30,1.731646,66,0.098877,true,0.361742,F42A10.6
TR7258-c0_g2_i2,455,0.389011,-0.152542,0.107914,27,1.605882,90,0.099609,true,0.361742,F42A10.6
TR7259-c0_g1_i1,413,0.447942,-0.113514,0.008772,48,2.347147,103,0.088379,false,NA,NA
TR7259-c0_g2_i1,3203,0.41586,-0.018018,0.002672,265,1.914236,560,0.422363,true,1.00119,F55F8.4.2
TR7259-c0_g2_i2,3176,0.417191,-0.017358,0.004862,265,1.918163,560,0.421387,true,1.00119,F55F8.4.2
TR7259-c0_g2_i3,349,0.412607,0.194444,0.229268,28,1.959102,115,0.076172,true,0.195833,F55F8.4.2
TR7259-c0_g2_i4,715,0.402797,-0.222222,-0.334895,55,1.994978,237,0.132813,false,NA,NA
TR7260-c0_g1_i1,376,0.710106,-0.453184,-0.834862,82,2.177094,125,0.057373,false,NA,NA
TR7260-c0_g1_i2,451,0.696231,-0.464968,-0.722628,91,2.124275,150,0.068359,false,NA,NA
TR7261-c0_g1_i1,535,0.379439,0.083744,-0.060241,33,1.725806,178,0.116455,true,0.552928,C05D9.2.3
TR7261-c0_g2_i1,504,0.335317,0.005917,-0.056716,25,1.764706,82,0.099609,false,NA,NA
TR7261-c0_g2_i2,466,0.332618,0.006452,-0.118971,22,1.70696,117,0.090332,true,0.397523,C05D9.2.3
TR7262-c0_g1_i1,309,0.407767,0.031746,-0.016393,24,1.870366,52,0.070557,false,NA,NA
TR7262-c0_g2_i1,552,0.403986,-0.121076,0.039514,41,1.84751,183,0.121338,true,0.326074,Y87G2A.8a.3
TR7262-c0_g3_i1,283,0.448763,-0.007874,-0.102564,29,2.035466,51,0.064697,true,0.070175,Y87G2A.8a.3
TR7262-c0_g4_i1,293,0.406143,0.092437,-0.022989,24,2.003419,41,0.067383,false,NA,NA
TR7263-c0_g1_i1,999,0.404404,0.20297,0.055462,68,1.73637,124,0.196289,false,NA,NA
TR7263-c0_g1_i2,452,0.34292,-0.083871,-0.138047,21,1.591549,99,0.089111,false,NA,NA
TR7263-c0_g2_i1,460,0.4,0.108696,0.043478,38,2.089909,153,0.100342,true,0.415315,K10C3.4a
TR7263-c0_g3_i1,460,0.4,0.032609,0.007246,38,2.067416,153,0.101074,false,NA,NA
TR7264-c0_g1_i1,239,0.393305,0.12766,0.144828,17,1.869765,60,0.052734,true,0.029506,F28D1.10
TR7264-c0_g2_i1,611,0.399345,0.122951,-0.029973,57,2.37581,133,0.131836,false,NA,NA
TR7264-c0_g2_i2,612,0.410131,0.075697,-0.00277,55,2.149425,203,0.130371,false,NA,NA
TR7264-c0_g3_i1,238,0.394958,0.276596,0.166667,17,1.983333,79,0.05249,true,0.038271,F28D1.10
TR7264-c0_g4_i1,529,0.438563,0.060345,-0.070707,59,2.327963,175,0.116455,false,NA,NA
TR7264-c0_g4_i2,529,0.438563,0.103448,-0.097643,59,2.344576,175,0.115967,false,NA,NA
TR7265-c0_g1_i1,447,0.440716,-0.045685,-0.112,40,1.846726,149,0.097656,false,NA,NA
TR7265-c0_g2_i1,656,0.467988,-0.029316,-0.071633,67,1.866961,218,0.135986,true,0.188293,T12F5.3.2
TR7265-c1_g1_i1,580,0.498276,0.107266,0.037801,55,1.545543,192,0.087402,false,NA,NA
TR7265-c1_g2_i1,350,0.477143,0.08982,-0.04918,40,2.024291,116,0.074463,false,NA,NA
TR7265-c1_g2_i2,349,0.501433,0.177143,0.068966,42,1.976537,116,0.074463,false,NA,NA
TR7265-c1_g1_i2,1028,0.498054,0.117188,0.112403,115,1.829012,342,0.18042,true,0.276528,T12F5.3.2
TR7266-c0_g1_i1,960,0.346875,-0.069069,0.001595,57,1.983327,193,0.179688,true,0.308878,Y42H9AR.4
TR7266-c0_g2_i1,237,0.392405,0.032258,0.111111,15,1.645833,61,0.051025,false,NA,NA
TR7266-c0_g2_i2,237,0.392405,0.075269,0.041667,15,1.653488,61,0.051025,false,NA,NA
TR7266-c0_g2_i3,1102,0.376588,0.031325,0.088792,75,1.921467,285,0.203613,true,0.441255,Y42H9AR.4
TR7266-c0_g2_i4,319,0.38558,0.073171,0.071429,22,1.865497,57,0.067871,false,NA,NA
TR7266-c0_g2_i5,1102,0.376588,-0.007229,-0.056769,75,1.919682,276,0.204102,true,0.426901,Y42H9AR.4
TR7267-c0_g1_i1,229,0.401747,-0.152174,-0.29927,14,1.55104,42,0.051758,false,NA,NA
TR7267-c0_g2_i1,263,0.346008,-0.010989,0.116279,9,1.143478,87,0.05957,false,NA,NA
TR7267-c0_g2_i2,601,0.391015,0.046809,0.087432,40,1.745064,200,0.127686,true,0.313542,R05D11.9
TR7267-c0_g3_i1,229,0.401747,-0.130435,-0.29927,14,1.541346,42,0.051758,false,NA,NA
TR7267-c0_g4_i1,363,0.385675,0.085714,-0.022422,30,2.238898,121,0.082275,false,NA,NA
TR7267-c0_g4_i2,362,0.392265,0.070423,0.063636,30,2.165072,51,0.082275,false,NA,NA
TR7268-c0_g1_i1,754,0.339523,0.1875,0.188755,44,2.098684,66,0.150391,false,NA,NA
TR7268-c0_g2_i1,978,0.397751,0.084833,-0.005093,81,2.109218,304,0.196777,true,0.850607,ZK353.1b
TR7269-c0_g1_i1,740,0.341892,-0.13834,-0.080082,49,2.310143,172,0.150391,true,0.140919,K02B12.5
TR7269-c0_g2_i1,603,0.381426,0.086957,0.168901,44,2.021486,201,0.126465,false,NA,NA
TR7269-c0_g2_i2,566,0.388693,0.163636,0.208092,43,2.066746,188,0.119141,false,NA,NA
TR7270-c0_g1_i1,284,0.352113,0.16,0.163043,22,2.56486,38,0.063721,false,NA,NA
TR7270-c0_g2_i1,284,0.348592,0.131313,0.167568,22,2.594684,38,0.063965,false,NA,NA
TR7270-c0_g3_i1,348,0.413793,0.194444,0.117647,37,2.581395,88,0.078125,false,NA,NA
TR7270-c0_g3_i2,1045,0.436364,0.052632,-0.235993,100,2.015818,348,0.203857,true,0.631643,C49H3.6a
TR7270-c0_g3_i3,1236,0.411812,0.060904,-0.144429,111,2.126081,354,0.238281,true,0.712182,C49H3.6b
TR7270-c0_g3_i4,348,0.416667,0.282759,0.182266,35,2.51861,116,0.076416,false,NA,NA
TR7271-c0_g1_i1,330,0.418182,0.217391,0.229167,23,1.67328,109,0.07251,true,0.320663,ZK652.10
TR7271-c0_g1_i2,329,0.419453,0.188406,0.141361,24,1.719512,109,0.074951,true,0.297271,ZK652.10
TR7271-c0_g2_i1,471,0.388535,0.038251,-0.076389,27,1.521172,157,0.103271,true,0.461014,ZK652.10
TR7271-c0_g2_i2,472,0.387712,0.027322,-0.065744,27,1.523309,157,0.105225,true,0.437622,ZK652.10
TR7272-c0_g1_i1,809,0.386897,-0.041534,0.004032,61,2.018364,185,0.163818,true,0.574819,C01G8.3
TR7272-c0_g2_i1,495,0.408081,0.059406,0.023891,35,1.704378,75,0.108154,true,0.246646,C01G8.3
TR7272-c0_g2_i2,448,0.430804,0.056995,0.003922,35,1.689291,148,0.099365,true,0.45098,C01G8.3
TR7273-c0_g1_i1,910,0.413187,0.053191,0.161049,74,1.91068,303,0.179199,true,0.289758,D2005.4.2
TR7273-c0_g2_i1,607,0.372323,-0.061947,-0.013123,44,2.099686,129,0.128906,false,NA,NA
TR7273-c0_g3_i1,1324,0.428248,0.12522,0.151915,122,2.041764,440,0.249023,true,0.402354,D2005.4.2
TR7273-c0_g3_i2,1279,0.426896,0.113553,0.13779,116,2.016692,425,0.244873,true,0.401399,D2005.4.2
TR7273-c0_g4_i1,657,0.420091,0.007246,-0.002625,60,2.070052,183,0.142334,false,NA,NA
TR7273-c0_g4_i2,656,0.42378,-0.05036,-0.026455,59,2.008302,218,0.139648,false,NA,NA
TR7273-c0_g5_i1,607,0.38056,-0.082251,-0.053191,46,2.107321,129,0.129639,false,NA,NA
TR7274-c0_g1_i1,546,0.428571,0.111111,-0.057692,36,1.453846,181,0.118652,false,NA,NA
TR7274-c0_g2_i1,374,0.342246,-0.046875,0.065041,17,1.555664,94,0.081055,false,NA,NA
TR7274-c0_g3_i1,480,0.289583,0.136691,0.1261,17,1.721519,45,0.096924,false,NA,NA
TR7274-c0_g4_i1,588,0.481293,0.116608,-0.114754,58,1.726785,196,0.12207,false,NA,NA
TR7274-c0_g4_i2,489,0.482618,0.237288,-0.106719,45,1.674658,163,0.103271,false,NA,NA
TR7274-c0_g5_i1,442,0.303167,0.268657,0.227273,16,1.697959,46,0.088135,false,NA,NA
TR7275-c0_g1_i1,473,0.418605,0.080808,0.018182,41,1.991681,142,0.101563,true,0.43629,Y113G7B.5b
TR7275-c0_g2_i1,478,0.414226,0.060606,0.028571,39,1.909063,159,0.104248,true,0.460722,Y113G7B.4
TR7275-c0_g2_i2,609,0.3711,0.017699,-0.007833,40,1.908343,178,0.125488,true,0.569002,Y113G7B.4
TR7275-c0_g3_i1,328,0.32622,0.028037,-0.058824,22,2.523077,66,0.071045,false,NA,NA
TR7275-c0_g4_i1,290,0.37931,-0.036364,-0.011111,21,2.015889,96,0.065918,true,0.309829,Y113G7B.5a
TR7275-c0_g5_i1,291,0.378007,-0.036364,-0.016575,21,2.02284,96,0.065918,true,0.213048,Y113G7B.5b
TR7276-c0_g1_i1,366,0.371585,-0.132353,-0.104348,23,1.852961,56,0.07959,true,0.087255,F53C3.13c
TR7276-c0_g2_i1,321,0.342679,-0.163636,-0.127962,17,1.853601,58,0.069092,true,0.079961,F53C3.13a
TR7276-c1_g1_i1,589,0.504244,0.097643,0.178082,73,1.968547,168,0.13208,true,0.444123,F53C3.13a
TR7276-c1_g1_i2,589,0.504244,0.057239,0.226027,74,1.982985,168,0.132324,false,NA,NA
TR7276-c1_g2_i1,368,0.524457,0.150259,0.131429,57,2.304548,122,0.078857,true,0.32549,F53C3.13c
TR7276-c1_g3_i1,246,0.455285,0.25,0.149254,28,2.342857,54,0.054443,false,NA,NA
TR7276-c1_g4_i1,374,0.52139,0.148718,0.139665,56,2.253012,124,0.080078,false,NA,NA
TR7277-c0_g1_i1,270,0.418519,0.097345,0.159236,27,2.305503,89,0.060547,false,NA,NA
TR7277-c0_g2_i1,342,0.368421,-0.047619,0.12037,22,1.9,66,0.074219,false,NA,NA
TR7277-c0_g3_i1,237,0.459916,-0.082569,-0.125,25,2.008475,78,0.054688,false,NA,NA
TR7277-c0_g3_i2,364,0.478022,-0.091954,-0.063158,38,1.843038,120,0.083008,false,NA,NA
TR7277-c0_g3_i3,365,0.484932,-0.062147,-0.010638,38,1.777749,121,0.084717,false,NA,NA
TR7277-c0_g3_i4,238,0.470588,-0.035714,-0.047619,25,1.899745,79,0.055908,true,0.104412,T21G5.3
