name,p_seq_true,bridges,length,fragments_mapped,both_mapped,properpair,good,bases_uncovered,p_not_segmented
TR10132_c0_g2_i1,0.497959,2,357,6,5,5,0,101,0.0974776
TR10132_c0_g2_i2,0.835165,20,464,41,41,36,9,14,0.259197
TR10132_c0_g2_i3,0.835945,20,460,29,26,22,5,1,0.509138
TR10132_c0_g2_i4,0.757143,2,381,2,2,2,0,267,0.319493
TR10133_c0_g1_i1,0.827321,2,777,73,68,66,38,36,0.540268
TR10133_c0_g2_i1,0.872883,1,771,82,75,73,37,4,0.812302
TR10133_c0_g3_i1,0.753175,0,315,20,14,12,8,0,0.610247
TR10134_c0_g1_i1,0.782313,4,377,4,4,4,0,10,0.970572
TR10134_c0_g2_i1,0.773292,32,377,46,38,31,2,2,0.811371
TR10135_c0_g1_i1,1,0,437,0,0,0,0,437,0.997424
TR10135_c0_g2_i1,0.846429,1,522,10,9,9,5,28,0.937885
TR10135_c0_g3_i1,0.914286,0,436,0,0,0,0,241,0.98695
TR10135_c0_g4_i1,0.889412,22,439,22,22,22,0,81,0.493839
TR10135_c0_g5_i1,0.837363,3,437,3,3,3,0,158,0.926289
TR10135_c0_g6_i1,0.96,0,450,0,0,0,0,350,0.984382
TR10135_c0_g7_i1,1,0,437,0,0,0,0,437,0.997424
TR10135_c0_g8_i1,0.906767,0,523,8,8,7,5,151,0.206605
TR10135_c0_g9_i1,1,0,433,0,0,0,0,433,0.997424
TR10135_c0_g10_i1,0.854603,11,539,80,56,49,21,147,0.0758958
TR10136_c0_g1_i1,0.866507,5,377,165,161,148,80,0,0.568637
TR10136_c0_g2_i1,0.87974,7,816,106,101,95,58,0,0.638799
TR10136_c0_g2_i2,0.879365,5,491,50,48,47,26,2,0.900641
TR10136_c0_g2_i3,0.828571,0,481,2,2,2,0,366,0.996123
TR10136_c0_g3_i1,0.880952,0,376,23,23,19,11,57,0.900549
TR10137_c0_g1_i1,0.918367,2,244,3,2,1,0,4,0.983397
TR10137_c0_g2_i1,0.845378,3,245,4,3,3,0,28,0.756475
TR10137_c0_g2_i2,0.676847,1,224,5,4,4,1,0,0.71095
TR10137_c0_g2_i3,0.854422,3,245,13,8,8,3,4,0.556845
TR10138_c0_g1_i1,0.525999,6,451,74,38,34,17,0,0.198649
TR10138_c0_g1_i2,0.739683,18,373,30,24,15,3,31,0.563126
TR10138_c0_g2_i1,0.872671,9,241,15,13,8,1,3,0.437567
TR10138_c0_g3_i1,0.832612,0,251,50,43,36,20,0,0.893729
TR10139_c0_g1_i1,0.817734,5,414,18,17,14,7,96,0.0678829
TR10139_c0_g1_i2,0.858721,28,414,45,36,32,5,42,0.259561
TR10139_c0_g1_i3,0.9,9,330,13,12,11,2,0,0.905691
TR10139_c0_g2_i1,0.855462,1,274,20,17,14,11,0,0.923509
TR10140_c0_g1_i1,0.880357,0,456,91,80,76,46,0,0.622981
TR10140_c0_g2_i1,0.718571,1,240,6,2,1,0,7,0.924155
TR10140_c0_g2_i2,0.995238,1,231,4,2,2,0,2,0.976425
TR10141_c0_g1_i1,0.668571,0,285,0,0,0,0,154,0.711753
TR10141_c0_g1_i2,0.818571,6,383,31,27,25,10,15,0.775726
TR10141_c0_g2_i1,0.854505,4,350,32,30,28,15,1,0.884924
TR10141_c0_g3_i1,0.696703,2,263,7,5,3,0,4,0.902711
TR10141_c0_g3_i2,0.681633,0,251,3,3,3,0,32,0.942702
TR10142_c0_g1_i1,0.753602,0,886,48,37,37,24,83,0.0639959
TR10142_c0_g1_i2,0.815714,1,888,37,36,32,12,11,0.503666
TR10142_c0_g1_i3,0.706122,0,514,3,3,3,0,297,0.988749
TR10142_c0_g2_i1,0.928571,5,330,15,14,13,6,4,0.524023
TR10143_c0_g1_i1,1,0,532,0,0,0,0,532,0.997424
TR10143_c0_g1_i2,0.707143,0,237,2,1,1,0,23,0.154522
TR10143_c0_g1_i3,0.937662,0,325,4,4,4,4,6,0.983818
TR10143_c0_g1_i4,0.77316,0,685,15,12,12,4,106,0.986579
TR10143_c0_g1_i5,0.842857,0,801,3,3,3,1,446,0.996882
TR10143_c0_g1_i6,0.866667,2,648,30,26,23,15,0,0.826645
TR10143_c0_g1_i7,0.981818,2,324,17,14,12,9,6,0.424482
TR10143_c0_g2_i1,0.708571,0,319,33,30,27,14,0,0.89683
TR10144_c0_g1_i1,0.807728,0,261,73,54,43,28,0,0.719065
TR10144_c0_g2_i1,0.672152,0,818,96,94,94,52,1,0.928439
TR10144_c0_g3_i1,0.6583,4,854,121,98,90,51,3,0.601803
TR10145_c0_g1_i1,0.857143,9,408,20,19,16,5,102,0.0819055
TR10145_c0_g1_i2,0.828571,23,398,28,24,21,0,11,0.860997
TR10145_c0_g1_i3,0.753439,1,259,10,10,10,4,0,0.910273
TR10146_c0_g1_i1,0.852198,12,321,15,13,10,0,19,0.428472
TR10146_c0_g2_i1,0.845503,9,313,11,10,8,0,0,0.871531
TR10146_c0_g3_i1,0.867937,3,399,48,41,32,21,96,0.518867
TR10146_c0_g3_i2,0.552808,9,274,29,9,8,0,1,0.58618
TR10146_c0_g4_i1,0.893596,1,236,36,24,22,14,1,0.882733
TR10147_c0_g1_i1,0.860504,2,305,34,33,33,18,2,0.640686
TR10147_c0_g2_i1,0.886924,2,305,94,76,69,45,0,0.712526
TR10147_c0_g3_i1,0.748571,0,250,19,13,11,6,0,0.7686
TR10147_c0_g4_i1,0.837755,1,305,15,11,9,6,6,0.900391
TR10147_c0_g5_i1,0.840576,4,253,61,52,44,16,12,0.245462
TR10148_c0_g1_i1,0.821808,1,2036,194,191,173,99,0,0.963183
TR10149_c0_g1_i1,0.89988,9,394,47,46,43,22,7,0.277296
TR10149_c0_g2_i1,0.992857,3,278,3,3,3,0,81,0.993656
TR10149_c0_g3_i1,0.826339,2,582,32,32,25,17,60,0.541759
TR10149_c0_g3_i2,0.845442,2,536,52,51,45,22,0,0.371623
TR10149_c0_g3_i3,0.882143,2,535,14,14,14,5,63,0.948969
TR10149_c0_g4_i1,0.837714,0,229,26,20,17,11,33,0.679993
TR10150_c0_g1_i1,0.785714,0,402,7,7,7,2,216,0.946988
TR10150_c0_g2_i1,0.88022,14,358,66,66,65,29,1,0.745401
TR10150_c0_g2_i2,0.835556,7,291,13,9,8,0,3,0.881245
TR10150_c0_g2_i3,0.871429,7,357,22,20,17,10,31,0.869779
TR10150_c0_g3_i1,0.822394,14,360,14,14,14,0,5,0.323118
TR10150_c0_g4_i1,0.828571,33,400,43,43,38,5,0,0.799389
TR10150_c0_g5_i1,0.868681,1,314,29,23,20,10,4,0.766321
TR10151_c0_g1_i1,0.80024,0,345,64,50,42,17,1,0.226926
TR10152_c0_g1_i1,0.771429,0,310,0,0,0,0,163,0.877568
TR10152_c0_g2_i1,0.7,3,348,14,4,3,1,1,0.101221
TR10152_c0_g3_i1,0.427551,0,224,9,5,5,1,1,0.650673
TR10152_c0_g3_i2,0.828571,1,381,1,1,1,0,257,0.996228
TR10152_c0_g3_i3,0.967347,1,431,2,2,2,1,143,0.992411
TR10152_c0_g3_i4,0.92967,3,368,7,6,6,1,43,0.961792
TR10152_c0_g3_i5,0.695918,0,336,7,5,3,2,8,0.908624
TR10153_c0_g1_i1,0.871042,0,241,31,27,25,12,21,0.89172
TR10153_c0_g2_i1,0.914286,0,261,0,0,0,0,59,0.990725
TR10153_c0_g3_i1,0.787755,12,261,29,16,8,1,1,0.879533
TR10153_c0_g4_i1,0.92795,1,229,9,8,7,6,22,0.394822
TR10153_c0_g5_i1,0.829592,5,254,5,5,5,0,2,0.909646
TR10153_c0_g5_i2,0.764898,2,240,8,4,2,1,2,0.934192
TR10154_c0_g1_i1,0.730827,0,475,3,1,1,1,179,0.586585
TR10154_c0_g1_i2,0.702381,3,273,8,6,5,0,18,0.937448
TR10154_c0_g1_i3,0.893436,5,408,5,5,5,0,37,0.874789
TR10154_c0_g1_i4,0.783471,23,475,40,29,21,1,3,0.754654
TR10155_c0_g1_i1,0.867687,20,418,36,34,33,9,28,0.129805
TR10155_c0_g1_i2,0.882353,2,370,3,3,3,0,56,0.969779
TR10155_c0_g2_i1,0.914286,0,428,2,2,2,2,312,0.994585
TR10155_c0_g3_i1,0.303297,2,279,22,6,4,0,128,0.83941
TR10155_c0_g4_i1,0.584457,5,439,43,34,29,17,0,0.114288
TR10156_c0_g1_i1,0.864516,4,589,136,132,125,64,14,0.235997
TR10156_c0_g1_i2,0.775397,0,447,16,13,13,3,7,0.537541
TR10156_c0_g2_i1,0.841758,2,1259,29,29,28,13,171,0.820029
TR10156_c0_g3_i1,0.884876,5,1299,330,326,306,181,11,0.504215
TR10157_c0_g1_i1,0.845172,24,468,61,50,45,15,0,0.183707
TR10157_c0_g2_i1,0.816264,17,467,59,41,30,13,6,0.0996703
TR10158_c0_g1_i1,0.835456,11,653,32,31,30,12,0,0.882374
TR10158_c0_g1_i2,0.812088,6,420,10,7,6,0,3,0.950882
TR10158_c0_g2_i1,0.830612,5,557,17,17,17,4,25,0.874044
TR10158_c0_g2_i2,0.868293,9,300,17,12,7,0,0,0.344367
TR10158_c0_g2_i3,0.761905,0,550,3,3,2,1,83,0.995459
TR10159_c0_g1_i1,0.879365,1,272,23,17,12,5,1,0.817916
TR10159_c0_g2_i1,0.67619,1,245,4,3,2,0,86,0.899398
TR10159_c0_g3_i1,0.483294,1,441,14,9,8,4,8,0.23723
TR10159_c0_g4_i1,0.815238,0,285,9,8,6,3,0,0.947408
TR10159_c0_g5_i1,0.848413,5,434,11,8,8,3,41,0.901034
TR10159_c0_g5_i2,0.918681,4,420,4,4,4,0,57,0.927922
TR10160_c0_g1_i1,1,0,386,0,0,0,0,386,0.997424
TR10160_c0_g1_i2,0.903823,18,360,21,21,21,1,40,0.901708
TR10160_c0_g1_i3,0.859664,23,354,26,25,24,1,4,0.633803
TR10160_c0_g1_i4,0.97551,1,346,2,2,2,1,5,0.96031
TR10160_c0_g1_i5,1,0,314,0,0,0,0,314,0.997424
TR10160_c0_g1_i6,0.935714,1,332,3,2,2,1,215,0.975685
TR10160_c0_g1_i7,0.898413,0,310,3,3,1,0,56,0.63203
TR10160_c0_g2_i1,0.506806,3,277,6,3,3,0,0,0.180905
TR10160_c0_g3_i1,0.87449,1,341,16,15,8,7,129,0.484249
TR10161_c0_g1_i1,0.779739,6,599,140,119,106,56,72,0.0849889
TR10161_c0_g2_i1,0.850911,13,561,404,356,322,155,1,0.0454254
TR10161_c1_g1_i1,0.850678,3,1136,304,304,300,160,1,0.810658
TR10161_c1_g1_i2,0.838169,12,1137,379,367,330,177,1,0.901547
TR10161_c2_g1_i1,0.873354,11,466,59,59,59,37,23,0.75072
TR10161_c2_g1_i2,0.853626,5,393,29,28,28,12,2,0.576678
TR10161_c2_g1_i3,1,0,671,0,0,0,0,671,0.997424
TR10162_c0_g1_i1,0.742714,32,458,36,34,29,1,6,0.810403
TR10162_c0_g1_i2,0.719769,15,477,29,22,20,5,3,0.948606
TR10162_c0_g2_i1,0.620779,0,260,4,4,4,0,16,0.948066
TR10162_c0_g3_i1,0.756303,0,259,7,6,6,3,20,0.964771
TR10162_c0_g4_i1,0.846032,3,375,41,32,26,13,3,0.553371
TR10163_c0_g1_i1,0.852151,1,678,198,198,197,106,19,0.719902
TR10163_c0_g2_i1,0.82595,1,226,50,44,42,23,0,0.816683
TR10163_c0_g3_i1,0.867344,5,1505,362,351,327,183,8,0.874619
TR10163_c0_g4_i1,0.713043,0,226,15,8,5,4,1,0.900522
TR10164_c0_g1_i1,0.792959,5,224,262,232,173,105,0,0.564903
TR10164_c0_g2_i1,0.862765,13,1763,852,822,735,401,11,0.246406
TR10165_c0_g1_i1,0.679575,1,465,41,40,39,22,1,0.852991
TR10165_c0_g2_i1,0.719828,5,641,134,118,102,55,0,0.890634
TR10166_c0_g1_i1,0.885714,0,269,2,2,2,0,164,0.155334
TR10166_c0_g2_i1,0.835714,4,231,4,4,4,0,7,0.732303
TR10166_c0_g3_i1,0.831169,0,243,5,2,1,0,1,0.789677
TR10166_c0_g4_i1,0.574026,4,235,7,4,3,0,6,0.255701
TR10166_c0_g4_i2,0.720448,13,316,14,13,11,0,0,0.71276
TR10166_c0_g4_i3,0.7875,1,388,5,5,4,2,44,0.389075
TR10166_c0_g5_i1,0.85348,1,900,97,93,90,43,0,0.801303
TR10166_c0_g5_i2,0.851973,1,525,51,49,48,20,30,0.775676
TR10167_c0_g1_i1,0.859799,3,1640,190,189,182,103,0,0.874013
TR10167_c0_g1_i2,0.885234,3,753,57,55,54,29,0,0.884044
TR10167_c0_g1_i3,0.971429,3,440,3,3,3,0,286,0.933518
TR10168_c0_g1_i1,0.895238,0,284,7,7,7,2,2,0.969496
TR10168_c0_g2_i1,0.854545,0,445,14,14,13,8,126,0.176777
TR10168_c0_g3_i1,0.887446,0,661,31,30,30,19,2,0.972794
TR10168_c0_g3_i2,0.881203,0,664,47,42,41,24,0,0.91724
TR10168_c0_g3_i3,0.887375,0,663,42,41,40,25,4,0.808357
TR10168_c0_g4_i1,0.89483,2,446,105,103,96,60,0,0.284148
TR10169_c0_g1_i1,0.746429,5,293,11,11,7,0,19,0.854816
TR10169_c0_g2_i1,0.846857,6,253,10,10,10,1,10,0.899823
TR10169_c0_g3_i1,0.87234,4,408,18,16,14,6,15,0.511551
TR10169_c0_g3_i2,0.845378,2,449,9,7,7,1,42,0.989188
TR10169_c0_g4_i1,0.852381,6,533,90,85,84,28,7,0.884933
TR10169_c0_g4_i2,0.860069,24,521,76,71,66,18,8,0.901966
TR10170_c0_g1_i1,0.921905,4,369,5,5,5,0,6,0.975512
TR10170_c0_g1_i2,0.875,10,370,17,13,10,0,11,0.952098
TR10170_c0_g2_i1,0.767619,4,364,4,4,3,0,27,0.913971
TR10170_c0_g2_i2,0.845714,2,450,14,13,12,6,16,0.942975
TR10171_c0_g1_i1,0.767857,0,346,3,2,2,2,8,0.946597
TR10171_c0_g1_i2,0.8,0,267,0,0,0,0,54,0.996646
TR10171_c0_g1_i3,0.843926,27,648,65,62,56,11,0,0.859364
TR10171_c0_g2_i1,0.877143,0,261,5,4,3,3,0,0.954222
TR10171_c0_g3_i1,0.862169,2,268,57,49,44,23,1,0.798294
TR10172_c0_g1_i1,0.904762,0,474,0,0,0,0,287,0.997062
TR10172_c0_g1_i2,0.577099,9,972,18,16,14,3,69,0.642903
TR10172_c0_g1_i3,0.97551,1,445,3,2,2,1,153,0.984869
TR10172_c0_g1_i4,0.842857,0,291,0,0,0,0,110,0.997424
TR10172_c0_g2_i1,0.537945,2,604,23,19,17,7,3,0.581944
TR10173_c0_g1_i1,0.888031,1,402,37,37,34,23,0,0.876628
TR10173_c0_g2_i1,0.780357,1,444,15,15,12,8,5,0.929957
TR10173_c0_g3_i1,0.926984,2,251,3,3,3,1,7,0.93666
TR10173_c0_g3_i2,0.795238,2,280,3,3,3,0,0,0.962201
TR10173_c0_g3_i3,1,0,280,0,0,0,0,280,0.997424
TR10173_c0_g3_i4,1,0,251,0,0,0,0,251,0.997424
TR10173_c0_g4_i1,0.861224,4,235,7,5,5,1,10,0.755518
TR10173_c0_g4_i2,0.824762,5,229,7,6,5,0,3,0.632765
TR10173_c0_g5_i1,0.848352,1,395,7,7,5,3,158,0.0941013
TR10174_c0_g1_i1,0.874286,0,374,31,28,26,15,0,0.920504
TR10174_c0_g2_i1,0.842125,1,689,39,33,31,24,3,0.523938
TR10174_c0_g2_i2,0.901989,0,690,42,38,36,23,0,0.585106
TR10174_c0_g3_i1,0.774603,1,382,2,1,1,0,44,0.505123
TR10174_c0_g4_i1,0.85342,5,1242,155,151,138,67,40,0.873491
TR10175_c0_g1_i1,0.819048,1,298,2,1,1,0,200,0.839008
TR10175_c0_g1_i2,0.685714,1,418,1,1,0,0,227,0.959917
TR10175_c0_g1_i3,0.884262,19,358,19,19,19,0,3,0.813554
TR10175_c0_g1_i4,0.890274,6,593,38,35,33,13,16,0.951433
TR10176_c0_g1_i1,0.859475,1,230,25,23,18,6,0,0.234352
TR10176_c0_g2_i1,0.812828,1,564,17,17,17,7,19,0.968789
TR10176_c0_g2_i2,0.828185,18,417,21,19,19,1,7,0.693509
TR10176_c0_g2_i3,0.774436,5,382,5,5,4,0,30,0.962289
TR10176_c0_g2_i4,0.793277,2,317,9,8,6,2,0,0.95278
TR10176_c0_g2_i5,0.531429,0,313,3,1,1,0,186,0.78088
TR10177_c0_g1_i1,0.836044,12,362,20,20,16,4,19,0.0896495
TR10177_c0_g2_i1,0.801408,32,400,51,51,48,12,18,0.304439
TR10177_c0_g3_i1,0.859687,2,298,146,134,117,71,6,0.595198
TR10177_c0_g4_i1,0.822348,17,258,26,23,21,3,1,0.766113
TR10177_c0_g4_i2,0.884502,14,327,75,68,64,27,3,0.222706
TR10177_c0_g4_i3,0.847795,14,407,96,88,76,40,1,0.834257
TR10177_c0_g4_i4,0.933333,0,257,0,0,0,0,68,0.996348
TR10177_c0_g5_i1,0.8,0,331,2,2,2,0,227,0.852829
TR10177_c0_g6_i1,0.881773,0,299,15,12,12,6,23,0.394808
TR10178_c0_g1_i1,0.855671,3,549,122,108,89,60,0,0.922561
TR10178_c0_g2_i1,0.846908,9,509,74,69,63,29,1,0.891821
TR10178_c0_g2_i2,0.797724,10,635,47,47,44,12,36,0.799093
TR10178_c0_g3_i1,0.930952,2,357,2,2,1,0,28,0.991919
TR10178_c0_g3_i2,0.843014,101,635,399,375,354,131,0,0.718286
TR10178_c0_g4_i1,0.857143,0,225,8,7,6,2,19,0.851978
TR10178_c0_g5_i1,0.801786,1,335,8,8,6,1,104,0.149131
TR10179_c0_g1_i1,0.848158,1,1078,67,67,66,30,6,0.965412
TR10179_c0_g1_i2,0.886523,2,1088,52,50,47,29,0,0.939929
TR10179_c0_g2_i1,0.932063,1,621,48,42,39,28,211,0.0975551
TR10179_c0_g2_i2,0.919691,1,665,39,36,32,20,207,0.50121
TR10179_c0_g3_i1,0.537349,1,542,27,24,23,6,80,0.382896
TR10180_c0_g1_i1,0.930952,0,600,11,11,11,8,170,0.969806
TR10180_c0_g1_i2,0.854314,1,464,104,96,86,55,0,0.607038
TR10180_c0_g1_i3,0.840519,1,501,29,23,22,11,0,0.945602
TR10181_c0_g1_i1,0.861615,10,594,474,459,429,241,0,0.0999133
TR10181_c0_g2_i1,0.868695,4,593,181,176,165,93,137,0.0877164
TR10181_c1_g1_i1,0.729412,3,252,4,4,4,0,20,0.958648
TR10181_c1_g1_i2,0.789744,21,252,32,28,21,4,3,0.909497
TR10181_c1_g1_i3,0.793651,3,239,3,3,3,0,58,0.990186
TR10181_c1_g1_i4,1,0,239,0,0,0,0,239,0.997424
TR10181_c1_g2_i1,0.836878,14,1088,638,616,530,287,2,0.807179
TR10182_c0_g1_i1,0.864127,3,600,70,63,58,28,59,0.201909
TR10182_c0_g1_i2,0.985714,0,280,0,0,0,0,163,0.9948
TR10182_c0_g1_i3,0.775,8,352,11,11,11,0,7,0.937332
TR10182_c0_g1_i4,0.832653,6,301,6,6,6,0,35,0.914052
TR10182_c0_g1_i5,0.628571,1,306,1,1,1,0,214,0.997424
TR10182_c0_g1_i6,0.514286,1,302,1,1,0,0,211,0.997424
TR10182_c0_g1_i7,0.766667,3,498,17,14,13,5,159,0.986201
TR10182_c0_g1_i8,0.737143,2,307,2,2,2,0,190,0.968616
TR10182_c0_g2_i1,0.847513,10,1008,518,516,506,270,3,0.693207
TR10182_c0_g2_i2,0.828237,0,1047,84,79,76,43,104,0.88392
TR10183_c0_g1_i1,0.719704,3,350,29,18,10,5,1,0.0372133
TR10183_c0_g1_i2,0.849057,6,350,28,24,19,7,29,0.0336877
TR10184_c0_g1_i1,0.8,0,257,0,0,0,0,80,0.681873
TR10184_c0_g1_i2,0.846429,6,396,37,31,27,13,25,0.340819
TR10184_c0_g2_i1,0.918681,1,363,10,10,10,1,0,0.971084
TR10184_c0_g2_i2,0.888454,12,293,12,12,12,0,0,0.88282
TR10184_c0_g2_i3,0.882143,2,297,4,3,2,1,23,0.121873
TR10184_c0_g2_i4,0.890196,1,1118,53,50,47,29,1,0.917205
TR10185_c0_g1_i1,0.846667,2,355,3,3,3,1,9,0.157574
TR10185_c0_g1_i2,0.782143,6,295,12,7,4,1,1,0.924462
TR10185_c0_g1_i3,0.865424,7,355,102,93,81,51,0,0.241295
TR10186_c0_g1_i1,0.700912,5,271,23,12,7,1,7,0.281817
TR10186_c0_g2_i1,0.843915,19,236,21,20,17,0,0,0.718653
TR10186_c0_g3_i1,1,1,236,1,1,0,0,68,0.99268
TR10187_c0_g1_i1,0.884615,0,618,13,13,13,6,213,0.582468
TR10187_c0_g1_i2,0.91115,0,662,38,38,37,23,0,0.858626
TR10187_c0_g1_i3,0.808545,0,659,56,49,45,26,0,0.602682
TR10188_c0_g1_i1,0.608929,0,644,9,4,4,2,246,0.688914
TR10188_c0_g1_i2,0.884846,2,1979,199,192,178,119,289,0.704387
TR10188_c0_g1_i3,0.758621,0,747,11,10,10,3,190,0.497051
TR10188_c0_g1_i4,0.852927,7,606,26,26,24,11,50,0.790859
TR10188_c0_g2_i1,0.931868,6,404,6,6,6,0,107,0.0754314
TR10189_c0_g1_i1,0.87409,2,700,330,317,295,179,0,0.904467
TR10189_c0_g2_i1,0.873824,1,481,89,73,64,36,0,0.869325
TR10189_c0_g3_i1,0.941558,3,464,9,8,8,4,62,0.862286
TR10189_c0_g3_i2,0.863929,20,465,33,27,20,0,10,0.91015
TR10190_c0_g1_i1,0.836866,0,395,19,15,10,10,0,0.290022
TR10190_c0_g2_i1,0.856321,15,534,62,52,50,22,11,0.629124
TR10190_c0_g2_i2,1,2,334,2,2,2,0,148,0.336588
TR10191_c0_g1_i1,0.870588,3,327,9,7,6,2,56,0.561649
TR10191_c0_g2_i1,0.829827,21,327,34,28,25,3,1,0.872544
TR10191_c0_g3_i1,0.780952,1,400,5,4,3,1,59,0.99056
TR10191_c0_g3_i2,0.871429,6,309,8,8,8,0,1,0.856357
TR10191_c0_g3_i3,0.870807,3,309,8,8,8,2,10,0.917223
TR10192_c1_g1_i1,0.78,0,327,4,4,4,2,24,0.977582
TR10192_c1_g1_i2,0.868102,8,506,35,32,26,16,29,0.762703
TR10192_c1_g1_i3,0.828219,6,506,45,38,32,14,15,0.869607
TR10193_c0_g1_i1,0.92,1,280,6,4,2,2,5,0.947325
TR10193_c0_g1_i2,0.792857,13,260,13,13,13,0,1,0.758064
TR10193_c0_g1_i3,1,0,266,1,1,1,1,62,0.990723
TR10193_c0_g2_i1,0.815714,1,299,11,8,7,3,4,0.930145
TR10193_c0_g3_i1,0.763054,0,234,32,27,22,16,6,0.832468
TR10194_c1_g1_i1,0.839423,7,551,117,109,106,49,12,0.70424
TR10194_c1_g1_i2,0.83959,29,598,292,286,282,127,0,0.783022
TR10194_c1_g1_i3,0.837123,18,598,570,539,493,242,4,0.509867
TR10194_c1_g2_i1,0.690592,6,244,18,15,11,5,0,0.795646
TR10194_c1_g2_i2,0.852793,6,432,141,136,127,60,0,0.838862
TR10194_c1_g3_i1,0.861138,5,1202,759,714,648,358,13,0.724184
TR10195_c0_g1_i1,0.834286,1,269,2,1,1,0,109,0.9755
TR10195_c0_g1_i2,0.870677,11,269,27,16,13,2,8,0.877413
TR10195_c0_g2_i1,0.902256,1,265,20,19,18,10,6,0.861088
TR10195_c0_g3_i1,0.536152,21,423,25,21,21,0,3,0.110342
TR10195_c0_g3_i2,0.794805,0,421,6,3,3,2,203,0.814804
TR10196_c0_g1_i1,0.546145,1,710,33,33,32,15,0,0.516848
TR10196_c0_g1_i2,0.892857,0,782,0,0,0,0,590,0.996881
TR10196_c0_g1_i3,0.68254,28,421,53,30,22,1,0,0.12412
TR10196_c0_g2_i1,0.644361,8,292,15,8,8,0,0,0.766549
TR10196_c0_g2_i2,0.837662,4,409,56,48,43,21,2,0.286895
TR10197_c0_g1_i1,0.751261,4,300,7,5,5,0,1,0.947688
TR10197_c0_g1_i2,0.814487,12,299,36,21,19,3,2,0.865574
TR10198_c0_g1_i1,0.803687,2,459,48,44,35,13,1,0.896626
TR10199_c0_g1_i1,0.83893,0,729,177,177,177,97,0,0.874573
TR10199_c0_g1_i2,0.854789,1,946,155,155,154,89,0,0.702236
TR10199_c0_g1_i3,0.859908,0,728,55,54,54,32,0,0.8544
TR10199_c0_g1_i4,1,0,947,0,0,0,0,947,0.997424
TR10199_c1_g1_i1,0.853118,20,1028,1365,1350,1325,747,5,0.7874
TR10199_c1_g2_i1,0.857472,14,1028,764,751,697,385,20,0.740872
TR10200_c0_g1_i1,0.4,0,276,0,0,0,0,189,0.997424
TR10200_c0_g1_i2,0.803628,7,410,18,18,18,4,0,0.860909
TR10200_c0_g1_i3,0.816327,4,320,10,7,6,1,21,0.785368
TR10200_c0_g1_i4,1,0,366,0,0,0,0,366,0.997424
TR10201_c0_g1_i1,0.683117,1,309,17,10,4,3,64,0.392543
TR10201_c0_g2_i1,0.841337,1,302,21,18,17,8,18,0.478971
TR10202_c0_g1_i1,1,0,309,0,0,0,0,215,0.997424
TR10202_c0_g1_i2,0.83022,5,426,17,16,16,7,8,0.116625
TR10202_c0_g1_i3,0.985714,0,309,0,0,0,0,203,0.996502
TR10202_c0_g1_i4,0.942857,0,426,2,1,1,0,234,0.996747
TR10203_c0_g1_i1,0.855578,9,1627,688,647,583,325,0,0.190387
TR10203_c0_g2_i1,0.868682,7,766,583,567,528,294,4,0.714085
TR10203_c0_g3_i1,0.879414,6,679,467,456,441,274,0,0.897955
TR10203_c0_g3_i2,0.859841,3,714,120,107,98,57,1,0.787188
TR10204_c0_g1_i1,1,0,414,0,0,0,0,414,0.997424
TR10204_c0_g1_i2,0.81978,2,503,3,2,2,0,127,0.921121
TR10204_c0_g1_i3,0.872,9,396,11,11,10,2,13,0.911066
TR10204_c0_g1_i4,0.714286,3,506,8,8,7,2,4,0.865714
TR10204_c0_g1_i5,1,0,281,0,0,0,0,281,0.997424
TR10204_c0_g1_i6,0.869388,1,227,4,4,4,0,107,0.108444
TR10204_c0_g1_i7,0.971429,0,370,0,0,0,0,247,0.911509
TR10205_c0_g1_i1,0.87724,1,903,174,171,164,86,11,0.817929
TR10205_c0_g1_i2,0.820168,0,390,8,8,8,4,149,0.899207
TR10205_c0_g2_i1,0.841379,0,1054,13,12,12,7,154,0.992525
TR10205_c0_g2_i2,0.856522,0,947,20,20,20,12,0,0.994358
TR10205_c0_g2_i3,0.742857,0,599,1,1,1,0,470,0.996992
TR10205_c0_g2_i4,0.885714,0,1053,14,12,12,7,288,0.992157
TR10206_c0_g1_i1,0.845887,0,700,56,54,54,28,3,0.645056
TR10206_c0_g1_i2,0.910714,0,700,22,20,18,9,0,0.94658
TR10206_c1_g1_i1,0.827217,7,657,318,309,275,144,6,0.0784241
TR10206_c1_g2_i1,0.858238,1,1062,126,126,125,62,0,0.885103
TR10206_c1_g2_i2,0.852484,3,1061,376,363,349,186,19,0.840573
TR10206_c1_g3_i1,0.886411,3,340,85,77,71,39,1,0.840677
TR10206_c1_g4_i1,0.876998,1,308,30,28,23,15,0,0.705066
TR10207_c0_g1_i1,0.89064,3,569,28,28,21,14,16,0.0642954
TR10207_c0_g2_i1,0.853333,1,558,6,6,5,2,186,0.907336
TR10207_c0_g3_i1,0.827679,1,558,12,12,12,3,17,0.885989
TR10207_c0_g4_i1,0.872527,3,304,8,8,8,2,6,0.922203
TR10207_c0_g4_i2,0.899048,5,293,11,8,8,2,6,0.897489
TR10207_c0_g4_i3,0.77037,1,347,13,10,10,7,15,0.781161
TR10208_c0_g1_i1,1,0,359,1,1,1,1,258,0.996315
TR10208_c0_g1_i2,0.877752,4,866,55,55,54,29,24,0.441238
TR10208_c0_g1_i3,0.917143,0,867,8,8,8,7,261,0.968511
