name,p_seq_true,bridges,length,fragments_mapped,both_mapped,properpair,good,bases_uncovered,p_not_segmented
TR11038-c0_g1_i2,0.864093,0,2766,35,35,34,16,951,0.869358
TR11038-c0_g1_i3,0.86205,0,2728,123,122,120,71,151,0.934567
TR11039-c0_g1_i1,0.860244,6,1164,751,740,731,419,0,0.682632
TR11039-c0_g1_i2,0.851336,16,1090,757,700,629,346,1,0.866364
TR11039-c0_g2_i1,0.826212,5,1860,373,347,330,197,71,0.750894
TR11039-c0_g2_i2,0.857129,79,1817,1009,966,878,477,0,0.986293
TR11039-c0_g3_i1,0.888528,37,257,41,40,36,1,5,0.86593
TR11039-c1_g1_i1,0.796429,1,375,5,3,3,1,30,0.991216
TR11039-c1_g1_i2,0.819168,6,375,30,19,15,6,2,0.74202
TR11039-c1_g2_i1,0.820714,1,270,68,47,38,19,0,0.0472535
TR11039-c1_g3_i1,0.796911,1,230,23,15,12,6,2,0.562212
TR11040-c0_g1_i1,0.873754,7,422,68,64,57,25,3,0.834782
TR11040-c0_g2_i1,0.79447,3,265,36,30,22,18,11,0.138631
TR11040-c0_g3_i1,1,0,443,0,0,0,0,443,0.997424
TR11040-c0_g3_i2,0.866908,35,401,42,36,31,0,0,0.835481
TR11040-c0_g3_i3,0.928571,0,308,0,0,0,0,186,0.996751
TR11040-c0_g3_i4,0.879286,7,350,11,11,11,2,10,0.763176
TR11040-c0_g4_i1,0.877143,4,247,23,19,14,8,1,0.855589
TR11041-c0_g1_i1,1,0,630,1,1,1,1,510,0.996992
TR11041-c0_g1_i2,0.854658,1,680,95,73,73,42,4,0.0925336
TR11041-c0_g1_i3,0.858407,2,559,89,87,86,46,1,0.0768589
TR11041-c0_g1_i4,0.876498,2,609,13,13,13,6,255,0.346913
TR11042-c0_g1_i1,0.879009,4,889,239,233,212,123,0,0.108465
TR11042-c0_g2_i1,0.777551,0,559,7,7,7,2,72,0.989949
TR11042-c0_g2_i2,0.83023,0,559,69,68,66,32,0,0.428882
TR11042-c0_g2_i3,0.917293,0,499,9,9,9,3,77,0.621523
TR11042-c0_g3_i1,0.822857,2,559,6,6,4,2,351,0.964307
TR11043-c0_g1_i1,0.943878,7,278,8,8,7,1,0,0.666462
TR11043-c0_g1_i2,0.705357,2,315,5,5,3,0,129,0.870018
TR11043-c0_g2_i1,0.714286,2,351,3,2,2,0,68,0.987774
TR11043-c0_g3_i1,0.865306,4,352,9,5,4,1,21,0.865235
TR11043-c0_g4_i1,0.737143,4,232,4,4,1,0,10,0.595237
TR11043-c0_g4_i2,0.832331,7,300,39,33,26,14,5,0.589837
TR11044-c0_g1_i1,0.816883,0,856,50,49,45,22,45,0.466164
TR11044-c0_g1_i2,0.887912,6,228,6,6,2,0,25,0.883376
TR11044-c0_g1_i3,0.838062,17,725,139,121,108,47,0,0.94589
TR11045-c0_g1_i1,0.883056,1,1481,359,357,352,221,60,0.81532
TR11045-c0_g1_i2,0.877645,5,1481,629,617,584,365,0,0.827817
TR11046-c0_g1_i1,0.842208,10,271,19,16,12,3,1,0.920608
TR11046-c0_g1_i2,0.930952,2,272,5,4,1,0,1,0.947201
TR11046-c0_g2_i1,0.732143,3,305,10,8,7,0,12,0.943772
TR11046-c0_g2_i2,0.885714,0,305,3,1,1,1,61,0.993709
TR11047-c0_g1_i1,1,0,647,1,1,1,1,460,0.997424
TR11047-c0_g1_i2,0.81874,2,648,71,70,70,44,0,0.946331
TR11047-c0_g1_i3,0.88863,6,272,19,17,17,8,1,0.862485
TR11047-c0_g1_i4,0.842347,1,676,25,25,23,12,72,0.943952
TR11047-c0_g1_i5,0.827356,1,330,23,21,20,12,4,0.87415
TR11047-c0_g1_i6,1,0,273,1,1,0,0,195,0.997424
TR11048-c0_g1_i1,0.843863,15,519,47,44,43,15,2,0.737643
TR11048-c0_g1_i2,0.856323,47,519,238,213,180,77,0,0.840546
TR11048-c0_g2_i1,0.744854,2,270,97,75,60,35,0,0.573451
TR11048-c0_g3_i1,0.771429,2,359,9,8,8,2,4,0.939212
TR11048-c0_g3_i2,0.853416,8,269,9,8,8,0,8,0.49061
TR11048-c0_g3_i3,0.802993,15,269,41,28,17,5,0,0.712383
TR11048-c0_g4_i1,0.871574,1,243,99,95,88,49,0,0.653033
TR11048-c0_g5_i1,0.847792,8,502,12,12,10,2,15,0.918144
TR11048-c0_g5_i2,0.853587,21,545,108,97,83,37,0,0.743163
TR11049-c0_g1_i1,0.759788,0,305,18,10,6,2,40,0.386962
TR11049-c0_g2_i1,0.817304,1,691,67,64,59,32,25,0.720325
TR11049-c0_g2_i2,0.873903,4,435,93,84,76,41,9,0.869904
TR11050-c0_g1_i1,0.770068,6,246,8,6,5,0,5,0.840727
TR11050-c0_g1_i2,0.860317,5,249,12,7,5,0,0,0.731805
TR11050-c0_g1_i3,0.862286,1,306,108,93,77,48,0,0.698101
TR11051-c0_g1_i1,0.857895,14,253,15,14,12,0,3,0.240267
TR11051-c0_g1_i2,0.639048,8,291,28,19,9,6,4,0.0678605
TR11051-c0_g2_i1,0.884034,0,379,17,14,13,9,8,0.911551
TR11051-c0_g3_i1,0.889573,1,468,183,167,153,97,1,0.797895
TR11052-c0_g1_i1,0.846655,0,1017,35,35,35,19,15,0.956364
TR11052-c0_g1_i2,0.877527,3,1108,77,77,75,46,18,0.801264
TR11052-c0_g1_i3,0.897143,13,436,40,40,38,17,2,0.845524
TR11052-c0_g1_i4,0.866667,3,356,10,10,10,3,29,0.901715
TR11052-c0_g1_i5,0.742857,0,298,1,1,1,0,200,0.993709
TR11052-c0_g1_i6,0.871429,0,1166,1,1,1,0,1063,0.997194
TR11052-c0_g2_i1,0.685714,0,301,2,2,1,2,79,0.98896
TR11052-c0_g3_i1,0.838346,13,259,16,14,11,0,0,0.830432
TR11052-c0_g4_i1,0.911735,0,458,29,28,24,18,23,0.208989
TR11053-c0_g1_i1,1,0,694,0,0,0,0,694,0.997424
TR11053-c0_g1_i2,0.871224,7,695,104,96,92,53,0,0.710671
TR11053-c0_g1_i3,0.785714,7,298,16,14,13,1,0,0.884881
TR11053-c0_g1_i4,1,1,273,1,1,1,0,185,0.997424
TR11053-c0_g1_i5,1,1,299,1,1,0,0,210,0.997424
TR11053-c0_g1_i6,1,0,299,0,0,0,0,299,0.997424
TR11054-c0_g1_i1,0.877833,16,484,17,16,16,0,1,0.846997
TR11054-c0_g1_i2,0.881758,28,566,84,76,64,25,2,0.291273
TR11054-c0_g2_i1,0.853714,0,242,42,32,30,16,1,0.258942
TR11054-c0_g3_i1,0.844898,1,229,27,17,14,9,1,0.871566
TR11055-c0_g1_i1,0.896692,1,1216,97,93,87,50,0,0.944454
TR11055-c0_g1_i2,0.909524,0,672,3,3,3,1,487,0.50258
TR11055-c0_g2_i1,0.786813,2,263,8,5,4,1,14,0.710622
TR11055-c0_g2_i2,0.755952,5,263,7,6,6,1,21,0.933774
TR11055-c0_g2_i3,0.926753,2,335,28,25,24,14,9,0.811594
TR11056-c0_g1_i1,0.857823,0,523,37,33,32,13,7,0.948309
TR11056-c0_g1_i2,0.869286,3,523,20,18,18,9,1,0.93038
TR11056-c0_g2_i1,0.899877,1,950,104,97,96,69,1,0.866278
TR11056-c0_g2_i2,0.873348,5,949,254,232,216,129,0,0.986988
TR11056-c0_g3_i1,0.820735,31,382,63,46,44,6,1,0.110248
TR11056-c0_g3_i2,0.824568,29,381,43,34,27,0,17,0.632678
TR11056-c0_g3_i3,0.971429,1,307,1,1,1,0,92,0.627153
TR11057-c0_g1_i1,0.867532,2,568,63,61,59,29,0,0.759005
TR11057-c0_g1_i2,0.888095,0,568,5,5,5,4,122,0.994553
TR11057-c0_g1_i3,0.905397,0,298,22,22,22,11,38,0.512965
TR11057-c0_g1_i4,0.756982,3,540,95,85,65,32,3,0.753993
TR11057-c0_g2_i1,0.864762,0,380,7,7,6,4,60,0.981318
TR11058-c0_g1_i1,0.852632,1,345,41,34,27,16,0,0.779547
TR11058-c0_g2_i1,0.827106,5,621,110,102,84,52,7,0.465538
TR11058-c0_g2_i2,0.942857,5,368,5,5,5,0,90,0.988166
TR11058-c0_g2_i3,1,0,363,0,0,0,0,363,0.997424
TR11058-c0_g3_i1,0.845378,0,326,20,17,12,10,0,0.826376
TR11059-c0_g1_i1,0.834524,3,508,55,51,48,29,8,0.86142
TR11059-c0_g1_i2,0.843025,3,969,80,80,79,39,7,0.706594
TR11059-c0_g1_i3,0.872703,4,508,104,101,93,53,8,0.540325
TR11059-c0_g1_i4,0.845869,1,486,91,88,79,43,0,0.357801
TR11059-c0_g1_i5,0.842759,1,982,135,131,128,68,3,0.881721
TR11059-c0_g1_i6,0.867857,0,345,8,7,7,3,13,0.93529
TR11059-c0_g2_i1,0.909091,0,246,5,5,5,3,72,0.844735
TR11060-c0_g1_i1,0.768571,0,671,14,11,11,6,99,0.866219
TR11060-c0_g1_i2,0.890068,3,712,52,50,43,31,8,0.851029
TR11060-c0_g2_i1,0.895575,1,638,57,55,51,32,0,0.829262
TR11060-c0_g3_i1,0.850932,5,522,37,37,37,12,7,0.878738
TR11060-c0_g3_i2,0.812741,6,614,31,31,31,9,35,0.886567
TR11060-c0_g3_i3,0.864039,0,555,15,13,13,7,22,0.972503
TR11061-c0_g1_i1,0.855265,9,351,111,93,74,34,0,0.041546
TR11061-c0_g2_i1,0.864286,2,278,7,7,6,3,12,0.959143
TR11061-c0_g2_i2,0.775429,13,269,48,42,35,15,0,0.589381
TR11061-c0_g3_i1,0.884991,17,370,158,137,126,74,0,0.81353
TR11061-c0_g4_i1,0.804298,6,388,57,49,42,18,21,0.336929
TR11061-c0_g5_i1,0.875,0,498,4,4,4,2,166,0.993558
TR11061-c0_g6_i1,0.842857,1,240,1,1,1,0,143,0.996733
TR11061-c0_g6_i2,0.789796,5,281,14,9,8,1,0,0.907098
TR11061-c0_g6_i3,0.82987,1,235,7,4,4,0,1,0.879752
TR11061-c0_g6_i4,0.961905,0,269,2,1,1,1,68,0.942973
TR11061-c0_g7_i1,0.816786,12,295,26,21,20,1,2,0.8002
TR11061-c0_g7_i2,0.813445,2,296,9,5,2,1,4,0.57726
TR11061-c0_g8_i1,0.887075,3,324,6,6,6,3,32,0.864533
TR11061-c0_g8_i2,0.837026,13,287,42,28,18,5,0,0.869373
TR11061-c0_g9_i1,0.904383,1,708,90,79,76,49,0,0.16465
TR11062-c0_g1_i1,0.814095,12,302,28,21,19,3,0,0.811546
TR11062-c0_g1_i2,0.70068,3,253,10,4,3,0,1,0.823522
TR11062-c0_g2_i1,0.880184,0,875,29,29,29,18,24,0.967207
TR11062-c0_g2_i2,0.87727,5,875,152,146,131,80,0,0.785355
TR11063-c0_g1_i1,0.911688,0,486,5,5,5,3,105,0.989589
TR11063-c0_g1_i2,0.908466,0,848,82,79,75,46,0,0.466168
TR11063-c0_g1_i3,0.701299,0,255,17,12,12,5,0,0.805589
TR11063-c0_g1_i4,0.892978,0,785,28,28,27,16,8,0.852128
TR11063-c0_g2_i1,0.877064,14,526,41,39,35,16,3,0.903691
TR11063-c0_g2_i2,0.888221,19,352,31,28,27,6,0,0.272808
TR11063-c0_g2_i3,0.864835,5,525,12,12,11,4,121,0.987024
TR11063-c0_g3_i1,0.89697,2,494,31,30,27,18,0,0.692885
TR11063-c0_g4_i1,1,0,327,0,0,0,0,327,0.997424
TR11064-c0_g1_i1,0.879094,4,471,34,33,33,11,41,0.916151
TR11064-c0_g1_i2,0.883193,5,524,16,14,13,2,0,0.913571
TR11064-c0_g2_i1,0.846875,0,647,25,24,21,10,7,0.791414
TR11064-c0_g2_i2,0.835714,0,252,2,0,0,0,67,0.96298
TR11065-c0_g1_i1,0.554304,4,337,8,7,7,0,3,0.155517
TR11065-c0_g1_i2,0.618314,10,509,104,79,66,32,0,0.389066
TR11065-c0_g2_i1,0.58788,14,440,59,14,13,0,3,0.263817
TR11065-c0_g2_i2,0.839683,0,480,17,17,17,11,181,0.574118
TR11066-c0_g1_i1,0.785119,2,594,44,41,35,17,3,0.928774
TR11066-c0_g1_i2,0.938776,2,369,8,6,6,3,34,0.856703
TR11066-c0_g2_i1,0.866717,18,3091,1930,1863,1693,1002,0,0.885806
TR11067-c0_g1_i1,0.780175,1,321,20,18,16,11,21,0.189325
TR11067-c0_g2_i1,0.516407,2,235,5,2,2,0,6,0.0398907
TR11067-c0_g2_i2,0.864455,2,715,112,110,94,54,95,0.558838
TR11067-c0_g3_i1,0.487611,3,232,7,3,3,0,5,0.0690874
TR11067-c0_g3_i2,0.886508,0,322,20,16,15,9,81,0.0899881
TR11067-c0_g4_i1,0.874925,0,348,83,62,55,29,14,0.244695
TR11067-c0_g5_i1,0.878492,4,295,152,121,108,59,0,0.894154
TR11068-c0_g1_i1,0.803048,7,836,30,28,28,13,1,0.947789
TR11068-c0_g1_i2,0.885714,9,831,39,39,39,19,25,0.83966
TR11068-c0_g1_i3,1,0,1205,0,0,0,0,1205,0.997424
TR11068-c0_g1_i4,0.571429,0,507,1,1,1,0,399,0.996669
TR11068-c0_g1_i5,0.858036,1,490,28,28,28,11,26,0.93469
TR11068-c0_g1_i6,0.702041,0,264,2,2,2,0,140,0.688943
TR11068-c0_g1_i7,0.871429,4,609,80,78,69,42,0,0.830461
TR11069-c0_g1_i1,0.741872,6,280,6,6,6,0,2,0.773805
TR11069-c0_g1_i2,0.571429,1,408,3,2,1,0,213,0.996345
TR11069-c0_g1_i3,0.858785,8,363,28,27,26,13,3,0.304203
TR11069-c0_g1_i4,0.823602,6,392,6,6,6,0,40,0.948251
TR11069-c0_g1_i5,0.855462,10,491,17,15,12,3,7,0.759763
TR11069-c0_g1_i6,1,0,264,0,0,0,0,170,0.997424
TR11069-c0_g2_i1,0.861569,2,471,37,35,31,18,0,0.922271
TR11070-c0_g1_i1,0.897744,6,606,6,6,6,0,284,0.990663
TR11070-c0_g1_i2,0.92973,7,436,7,7,7,0,48,0.538324
TR11070-c0_g1_i3,0.539806,5,431,12,12,11,2,6,0.172934
TR11070-c0_g1_i4,0.520308,23,431,30,27,23,0,5,0.345014
TR11070-c0_g1_i5,1,0,606,0,0,0,0,512,0.997424
TR11071-c0_g1_i1,0.731429,1,245,2,2,2,0,20,0.99206
TR11071-c0_g1_i2,0.86,17,337,30,29,26,5,3,0.782751
TR11071-c0_g1_i3,0.859048,8,304,23,19,12,4,5,0.925968
TR11071-c0_g2_i1,0.903125,0,774,32,29,29,20,0,0.968694
TR11072-c0_g1_i1,0.890476,0,416,2,2,2,2,206,0.578793
TR11072-c0_g2_i1,0.857759,2,799,106,103,101,57,17,0.829499
TR11072-c0_g2_i2,1,0,798,1,1,1,1,637,0.997424
TR11072-c0_g2_i3,0.879397,5,1238,152,148,132,86,0,0.895844
TR11073-c0_g1_i1,1,1,515,1,1,0,0,431,0.997424
TR11073-c0_g2_i1,0.873194,0,808,44,43,38,25,0,0.848411
TR11073-c0_g3_i1,0.836833,3,811,32,32,32,8,0,0.880392
TR11073-c0_g3_i2,0.830612,5,448,10,10,10,2,22,0.933678
TR11073-c0_g3_i3,0.966667,0,858,3,3,3,2,575,0.996579
TR11074-c0_g1_i1,0.869097,0,1267,122,117,109,61,7,0.907008
TR11074-c0_g2_i1,0.685714,0,234,1,0,0,0,135,0.946074
TR11074-c0_g2_i2,0.796429,10,323,12,10,10,0,2,0.844806
TR11074-c0_g2_i3,0.985714,1,324,1,1,1,0,136,0.997424
TR11075-c0_g1_i1,0.842857,0,307,2,2,2,1,89,0.995301
TR11075-c0_g1_i2,0.888435,11,273,12,11,11,0,33,0.761041
TR11075-c0_g1_i3,0.903297,4,572,31,28,24,12,5,0.636821
TR11075-c0_g2_i1,0.864645,2,346,95,82,77,38,2,0.742416
TR11076-c0_g1_i1,0.82517,2,320,15,15,14,5,0,0.934425
TR11076-c0_g1_i2,0.828816,15,518,61,56,52,17,10,0.881552
TR11076-c0_g2_i1,0.842222,0,598,51,43,35,21,160,0.0841941
TR11076-c0_g3_i1,0.818594,1,239,35,25,20,13,0,0.910221
TR11076-c0_g4_i1,1,0,238,0,0,0,0,144,0.997424
TR11076-c0_g5_i1,0.971429,2,238,2,2,1,0,34,0.973054
TR11077-c0_g1_i1,0.903981,0,301,33,28,25,17,9,0.859567
TR11077-c0_g2_i1,0.837514,2,291,67,60,54,27,0,0.773585
TR11077-c0_g3_i1,0.636735,0,251,4,2,2,0,59,0.942973
TR11077-c0_g3_i2,0.758929,0,294,2,2,2,1,6,0.932126
TR11077-c0_g3_i3,1,0,257,0,0,0,0,163,0.997424
TR11077-c0_g3_i4,0.847619,3,250,4,3,2,0,13,0.862298
TR11077-c0_g3_i5,1,0,287,0,0,0,0,287,0.997424
TR11078-c1_g1_i1,0.810518,97,405,1049,984,867,392,0,0.622046
TR11078-c1_g2_i1,0.741322,89,405,118,103,80,4,0,0.181046
TR11078-c1_g2_i2,0.783616,528,404,678,611,486,10,5,0.688028
TR11078-c1_g2_i3,0.76916,179,405,370,338,263,60,3,0.466567
TR11079-c0_g1_i1,0.512497,0,375,46,38,38,21,6,0.254616
TR11079-c0_g2_i1,0.891136,2,800,93,93,90,60,6,0.506159
TR11079-c0_g2_i2,0.893582,2,770,34,34,34,17,118,0.194016
TR11079-c0_g2_i3,0.853543,1,817,58,58,57,33,19,0.795224
TR11079-c0_g2_i4,0.839449,4,1209,178,176,169,94,8,0.849769
TR11079-c0_g3_i1,1,0,375,0,0,0,0,375,0.997424
TR11080-c0_g1_i1,0.779286,1,352,13,12,12,4,4,0.073994
TR11080-c0_g2_i1,0.82381,0,342,3,3,2,0,88,0.989748
TR11080-c0_g3_i1,0.675,3,268,6,3,3,0,7,0.937448
TR11080-c0_g4_i1,0.773512,1,242,54,39,32,21,0,0.661634
TR11080-c0_g5_i1,0.849421,1,352,20,16,15,9,160,0.0804032
TR11080-c0_g6_i1,0.927473,3,257,3,3,3,0,12,0.48125
TR11080-c0_g6_i2,0.88688,13,257,19,19,17,2,22,0.86199
TR11081-c0_g1_i1,0.957143,0,282,5,5,4,4,36,0.957278
TR11081-c0_g2_i1,0.854378,3,439,9,9,9,2,136,0.987548
TR11081-c0_g2_i2,0.896353,8,468,33,33,33,17,1,0.306531
TR11081-c0_g2_i3,0.942857,0,230,2,2,2,1,16,0.92572
TR11081-c0_g2_i4,1,0,492,0,0,0,0,492,0.997424
TR11081-c0_g2_i5,0.884472,2,324,26,22,20,7,0,0.817358
TR11081-c0_g2_i6,1,2,415,3,3,3,1,220,0.991418
TR11081-c0_g2_i7,0.229102,55,233,2420,57,8,0,1,0.0506932
TR11082-c0_g1_i1,0.887319,0,730,42,40,40,20,2,0.639995
TR11082-c0_g1_i2,0.900772,1,731,38,34,31,16,6,0.124507
TR11082-c0_g1_i3,0.842857,2,269,4,4,2,1,18,0.990949
TR11082-c1_g1_i1,0.900571,2,701,23,23,22,14,0,0.938421
TR11082-c1_g2_i1,0.831267,0,536,39,35,34,16,1,0.992936
TR11082-c1_g3_i1,0.852551,4,729,25,25,25,12,14,0.89128
TR11082-c1_g3_i2,1,0,328,0,0,0,0,328,0.997424
TR11082-c1_g3_i3,0.85,4,732,24,24,17,9,3,0.832721
TR11082-c1_g3_i4,0.651429,2,450,4,2,2,0,5,0.827358
TR11082-c1_g4_i1,0.953247,0,241,16,16,16,10,6,0.617021
TR11083-c0_g1_i1,0.868227,2,769,58,57,53,28,0,0.717444
TR11083-c0_g2_i1,0.895238,1,500,2,1,1,0,13,0.834259
TR11083-c0_g2_i2,0.890015,12,829,75,71,68,40,7,0.129775
TR11083-c0_g2_i3,0.936134,1,875,10,9,7,6,457,0.122392
TR11083-c0_g3_i1,0.865197,3,475,84,67,58,31,0,0.373346
TR11084-c0_g1_i1,0.558036,14,314,43,19,14,0,2,0.0821452
TR11084-c0_g1_i2,0.789796,2,486,12,12,12,4,0,0.965486
TR11084-c0_g2_i1,0.87677,1,838,112,105,99,53,0,0.278949
TR11084-c0_g2_i2,0.792225,1,839,75,60,51,40,4,0.709556
TR11085-c0_g1_i1,0.843038,16,397,21,21,16,3,2,0.918572
TR11085-c0_g1_i2,0.7,0,392,0,0,0,0,186,0.996563
TR11085-c0_g2_i1,0.885714,2,488,6,6,6,3,115,0.982218
TR11085-c0_g2_i2,0.896496,16,546,20,20,20,2,21,0.945557
TR11085-c0_g2_i3,0.771429,2,282,2,2,2,0,62,0.996916
TR11085-c0_g2_i4,0.844974,17,282,18,18,15,0,0,0.667613
TR11085-c0_g2_i5,0.833333,0,538,6,6,6,5,77,0.985088
TR11085-c0_g2_i6,1,0,384,0,0,0,0,287,0.997424
TR11085-c0_g2_i7,0.642857,0,596,1,1,1,1,406,0.997424
TR11085-c0_g2_i8,0.87319,11,538,29,29,28,13,40,0.789379
TR11085-c0_g2_i9,0.870507,14,384,26,22,19,2,0,0.916255
TR11085-c0_g2_i10,0.514286,0,538,0,0,0,0,452,0.997424
TR11086-c0_g1_i1,0.90028,0,376,56,50,43,35,2,0.873157
TR11086-c0_g2_i1,0.87033,2,241,26,25,22,13,0,0.665477
TR11086-c0_g3_i1,0.85,0,332,88,71,64,37,0,0.662559
TR11086-c0_g4_i1,0.865198,28,375,48,45,39,7,0,0.877747
TR11086-c0_g4_i2,0.807937,5,402,10,8,5,1,37,0.945812
TR11086-c0_g5_i1,0.863325,2,723,242,232,214,119,0,0.816093
TR11087-c0_g1_i1,0.872099,3,1644,368,351,322,201,1,0.188226
TR11087-c0_g2_i1,0.880952,0,370,3,2,2,0,255,0.818661
TR11087-c0_g3_i1,0.553163,0,411,23,16,15,5,5,0.234907
TR11087-c0_g4_i1,0.537915,0,412,29,11,11,6,0,0.16038
TR11088-c0_g1_i1,0.852888,21,413,57,49,40,9,4,0.366913
TR11088-c0_g1_i2,0.881633,7,414,15,13,12,3,0,0.593374
TR11088-c0_g2_i1,0.848798,29,416,82,69,57,19,1,0.839066
TR11088-c0_g2_i2,0.870899,7,417,9,9,3,0,20,0.870899
TR11088-c0_g3_i1,0.849819,5,455,179,153,138,75,0,0.799416
TR11089-c0_g1_i1,0.857143,1,309,26,21,17,11,50,0.367861
TR11090-c0_g1_i1,0.888889,0,286,5,4,4,1,65,0.186125
TR11090-c0_g2_i1,0.823602,4,245,8,7,7,1,13,0.876641
TR11090-c0_g3_i1,0.812245,3,245,6,4,3,0,55,0.915946
TR11090-c0_g4_i1,0.831522,7,397,100,86,71,36,1,0.464523
TR11091-c0_g1_i1,0.857143,3,344,3,3,2,0,231,0.824533
TR11091-c0_g1_i2,0.84581,15,1599,199,194,175,100,6,0.980992
TR11092-c0_g1_i1,0.971429,1,257,1,1,1,0,152,0.798616
TR11092-c0_g2_i1,0.570511,14,478,22,14,13,0,4,0.302723
TR11092-c0_g2_i2,0.602162,1,923,75,75,74,42,85,0.104231
TR11092-c0_g2_i3,0.583956,0,965,28,28,28,13,333,0.140591
TR11092-c0_g2_i4,0.898701,4,409,4,4,3,0,146,0.165404
TR11092-c0_g2_i5,0.868254,2,530,8,8,8,1,185,0.907608
TR11092-c0_g3_i1,0.524789,2,294,7,4,1,0,7,0.0767051
TR11092-c0_g4_i1,0.783673,0,257,11,6,6,3,1,0.539336
TR11093-c0_g1_i1,0.827586,6,357,7,6,6,0,24,0.743026
TR11093-c0_g1_i2,0.881633,14,358,45,27,22,5,3,0.329492
TR11093-c0_g2_i1,0.767347,4,279,12,10,8,1,0,0.76907
TR11093-c0_g2_i2,0.844571,13,237,15,14,13,1,5,0.61726
TR11093-c0_g2_i3,0.875827,4,791,189,174,156,91,2,0.760056
TR11094-c0_g1_i1,0.802381,1,390,3,3,3,2,65,0.985741
TR11094-c0_g2_i1,0.827473,5,390,11,9,6,0,11,0.888052
TR11094-c0_g3_i1,0.86381,0,569,10,10,10,7,28,0.961329
TR11094-c0_g3_i2,0.884594,13,350,14,13,10,0,23,0.160499
TR11094-c0_g3_i3,0.869048,5,578,13,13,13,4,3,0.930769
TR11094-c0_g3_i4,1,0,350,0,0,0,0,175,0.997424
TR11094-c0_g3_i5,0.859701,8,628,27,26,26,11,0,0.908466
TR11094-c0_g3_i6,1,0,619,1,1,1,0,522,0.996915
TR11095-c0_g1_i1,0.920748,1,641,41,41,39,28,6,0.156547
TR11095-c0_g2_i1,0.895798,7,325,8,8,6,0,9,0.86802
TR11095-c0_g2_i2,0.870443,8,389,29,27,21,7,0,0.925305
TR11095-c0_g3_i1,0.830233,0,325,46,40,35,20,14,0.505871
TR11096-c0_g1_i1,0.893793,2,797,64,63,62,39,1,0.787248
TR11096-c0_g1_i2,0.790476,0,550,6,5,5,2,149,0.92731
TR11096-c0_g1_i3,0.754098,0,446,30,23,22,11,1,0.95358
TR11096-c0_g2_i1,0.971429,0,340,2,2,2,1,123,0.983919
TR11097-c0_g1_i1,0.854945,2,532,83,81,79,49,19,0.47289
TR11097-c0_g1_i2,0.860571,2,277,12,12,11,5,3,0.814223
TR11097-c0_g1_i3,0.876121,1,721,67,66,62,38,21,0.860224
TR11098-c1_g1_i1,0.739942,3,417,30,27,24,9,5,0.954004
TR11098-c1_g1_i2,0.665714,1,339,2,2,1,0,73,0.993366
TR11098-c1_g2_i1,0.814286,1,243,2,2,1,0,46,0.988276
TR11098-c1_g2_i2,0.9,7,229,10,8,6,1,0,0.702739
TR11098-c2_g1_i1,0.882143,0,304,11,7,5,2,0,0.899266
TR11099-c0_g1_i1,0.858612,0,453,95,82,74,36,0,0.808117
TR11099-c0_g2_i1,0.832143,1,849,31,30,27,12,107,0.78564
TR11099-c0_g3_i1,0.856104,0,1229,111,109,100,55,45,0.344466
TR11100-c0_g1_i1,0.907496,1,449,49,47,42,29,0,0.715196
TR11100-c0_g2_i1,0.485714,0,335,2,1,0,0,230,0.993709
TR11100-c0_g2_i2,0.782857,19,300,33,27,22,6,3,0.864769
TR11100-c0_g2_i3,0.890226,4,239,10,7,6,2,9,0.901469
TR11101-c0_g1_i1,0.850211,1,1283,156,155,150,74,0,0.977801
TR11101-c0_g1_i2,0.845948,4,1130,119,114,106,53,1,0.971288
TR11101-c0_g2_i1,0.841304,5,452,97,93,78,42,0,0.884934
TR11102-c0_g1_i1,0.782183,2,354,93,75,59,44,30,0.209283
TR11102-c0_g2_i1,0.852141,5,713,182,161,138,80,0,0.384981
TR11102-c0_g3_i1,0.880934,13,360,269,245,210,136,0,0.372425
TR11103-c0_g1_i1,0.829726,0,500,51,46,41,24,0,0.901984
TR11103-c0_g2_i1,0.887302,3,255,8,7,7,4,7,0.897734
TR11103-c0_g2_i2,0.787273,6,537,40,40,40,15,16,0.775805
TR11103-c0_g2_i3,0.871429,0,522,7,6,5,1,49,0.981015
TR11103-c0_g3_i1,0.8294,1,279,38,29,23,16,5,0.911156
TR11104-c0_g1_i1,0.572161,2,264,8,6,5,0,0,0.579145
TR11104-c0_g1_i2,0.815921,10,489,62,59,55,22,3,0.875196
TR11104-c0_g2_i1,0.775559,3,240,46,36,29,12,0,0.142629
TR11104-c0_g3_i1,0.916418,5,576,66,62,57,33,0,0.148746
TR11104-c0_g4_i1,0.871429,0,428,3,3,1,0,277,0.790498
TR11105-c0_g1_i1,0.720408,7,425,17,13,10,4,0,0.376236
TR11105-c0_g2_i1,0.985714,0,405,1,1,1,0,307,0.988125
TR11105-c1_g1_i1,0.863594,20,464,25,23,21,2,1,0.73307
TR11105-c1_g2_i1,0.826843,58,495,80,75,71,10,2,0.887635
TR11105-c1_g3_i1,0.82449,1,558,4,4,3,1,317,0.996367
TR11105-c1_g4_i1,0.892256,2,403,152,138,124,82,0,0.53183
TR11105-c1_g5_i1,0.771236,0,803,74,61,57,26,95,0.125583
TR11105-c1_g5_i2,0.836617,12,804,394,359,315,150,2,0.100608
TR11106-c0_g1_i1,1,0,307,0,0,0,0,307,0.997424
TR11106-c0_g2_i1,0.855077,24,329,41,32,20,1,17,0.546708
