name,p_seq_true,bridges,length,fragments_mapped,both_mapped,properpair,good,bases_uncovered,p_not_segmented
TR7575-c0_g2_i1,0.844179,8,1342,476,415,375,205,0,0.510678
TR7576-c0_g1_i1,0.824119,4,534,80,63,52,19,8,0.157555
TR7576-c0_g1_i2,0.639344,2,533,41,18,12,7,1,0.235832
TR7576-c0_g2_i1,0.852803,0,500,44,38,34,18,18,0.477983
TR7576-c0_g3_i1,0.861361,0,626,77,67,63,33,2,0.87371
TR7576-c0_g4_i1,0.843647,1,854,95,89,87,52,12,0.840449
TR7576-c0_g4_i2,0.865438,3,854,108,98,94,58,5,0.406277
TR7576-c0_g5_i1,0.848571,7,401,10,8,6,1,14,0.926182
TR7576-c0_g5_i2,0.848933,12,401,36,26,21,7,3,0.203795
TR7577-c0_g1_i1,0.985714,0,980,1,1,1,0,881,0.997194
TR7577-c0_g2_i1,0.864172,0,979,110,109,109,70,53,0.0936589
TR7577-c0_g1_i2,0.849351,1,980,153,130,123,75,1,0.199422
TR7577-c0_g2_i2,0.842984,0,979,58,49,49,28,20,0.876334
TR7578-c0_g1_i1,0.810008,0,883,88,83,73,43,10,0.928408
TR7578-c0_g2_i1,0.838755,3,794,43,42,38,21,14,0.939416
TR7578-c0_g2_i2,0.804511,1,798,16,15,14,6,62,0.93869
TR7578-c0_g2_i3,0.748534,1,831,71,60,56,33,71,0.890952
TR7578-c0_g2_i4,0.856233,2,754,74,63,61,35,57,0.347697
TR7578-c0_g2_i5,0.806667,1,792,32,28,24,14,130,0.712061
TR7579-c0_g1_i1,0.863037,2,1139,99,99,97,61,15,0.852816
TR7579-c0_g1_i2,0.866431,4,1494,531,517,488,293,0,0.743155
TR7580-c0_g1_i1,0.665887,3,261,148,91,58,45,0,0.484956
TR7580-c0_g2_i1,0.769508,2,556,54,42,38,20,0,0.988775
TR7580-c0_g2_i2,0.845634,10,591,213,188,168,93,1,0.941128
TR7581-c0_g1_i1,0.854746,8,408,428,384,346,206,0,0.831225
TR7581-c0_g2_i1,0.73869,20,329,44,36,25,8,40,0.0623067
TR7581-c0_g2_i2,0.810291,85,307,187,152,103,26,17,0.415811
TR7581-c0_g3_i1,0.77619,2,261,18,17,14,9,65,0.442565
TR7581-c0_g4_i1,0.845481,35,400,92,81,68,31,0,0.696249
TR7581-c0_g4_i2,0.846121,41,401,143,105,81,24,0,0.861582
TR7581-c1_g1_i1,0.851346,7,507,24,19,15,6,1,0.0703241
TR7581-c1_g2_i1,0.898618,5,507,9,9,7,1,51,0.723961
TR7581-c1_g3_i1,0.671627,0,244,88,54,36,19,0,0.720966
TR7582-c0_g1_i1,0.688889,0,323,5,3,3,0,179,0.699485
TR7582-c0_g2_i1,0.858776,0,770,95,81,74,39,0,0.874504
TR7582-c0_g3_i1,0.850433,0,425,215,173,157,85,50,0.544559
TR7583-c0_g1_i1,0.881513,0,468,32,31,30,18,78,0.15759
TR7583-c0_g2_i1,0.839789,0,1243,247,214,186,99,0,0.81371
TR7583-c0_g3_i1,0.882625,5,467,365,316,287,172,7,0.0935479
TR7584-c0_g1_i1,0.834108,0,512,152,140,117,63,3,0.590666
TR7584-c0_g2_i1,0.896894,5,284,23,18,15,7,3,0.852639
TR7584-c0_g2_i2,0.829932,2,285,9,6,4,1,5,0.839613
TR7584-c0_g3_i1,0.838095,0,379,2,2,1,1,14,0.98268
TR7584-c0_g3_i2,0.795148,24,379,57,34,23,1,0,0.794438
TR7584-c0_g4_i1,0.836735,0,988,83,83,83,44,4,0.927403
TR7584-c0_g4_i2,0.83756,1,1032,38,38,37,22,116,0.892708
TR7584-c0_g4_i3,0.809524,0,1032,2,2,2,1,616,0.997194
TR7584-c0_g4_i4,0.872682,2,988,116,111,98,64,0,0.893572
TR7585-c0_g1_i1,0.851857,0,794,221,198,178,101,1,0.894458
TR7585-c0_g2_i1,0.795681,18,387,56,53,43,16,1,0.760411
TR7585-c0_g2_i2,0.885714,2,303,2,2,2,0,114,0.970957
TR7585-c0_g2_i3,0.840635,3,434,18,18,16,7,17,0.925674
TR7585-c0_g3_i1,0.846862,1,647,110,96,88,49,34,0.600035
TR7585-c0_g4_i1,0.8,0,335,14,10,8,5,1,0.85907
TR7586-c0_g1_i1,0.795372,1,514,153,136,112,56,3,0.528698
TR7586-c0_g2_i1,0.833205,0,1538,79,77,77,40,4,0.978104
TR7586-c0_g2_i2,0.855743,1,1606,120,109,106,54,1,0.985932
TR7586-c0_g2_i3,0.84006,1,1622,202,199,197,108,0,0.950729
TR7586-c0_g2_i4,1,0,1690,1,1,1,1,1555,0.997424
TR7587-c0_g1_i1,0.863815,0,405,286,247,217,127,0,0.763032
TR7587-c0_g2_i1,0.829932,2,399,20,18,16,8,2,0.22058
TR7587-c0_g3_i1,0.808212,1,255,91,76,58,31,2,0.633265
TR7587-c0_g4_i1,0.806104,1,434,116,106,92,58,9,0.601781
TR7587-c0_g5_i1,0.816795,1,625,77,69,61,35,1,0.79996
TR7588-c0_g1_i1,0.826745,2,1269,101,96,93,50,4,0.54814
TR7588-c0_g1_i2,0.823332,1,1288,418,395,332,175,0,0.862586
TR7588-c0_g1_i3,0.826255,0,1020,74,71,65,36,89,0.835914
TR7588-c0_g1_i4,0.882511,2,1245,160,156,141,93,14,0.760684
TR7589-c0_g1_i1,0.781056,0,757,36,35,34,24,24,0.657778
TR7589-c0_g2_i1,0.839881,3,488,36,36,32,16,5,0.355495
TR7589-c0_g2_i2,0.849169,7,643,37,32,27,11,5,0.953589
TR7589-c0_g2_i3,0.813825,0,489,29,27,22,12,60,0.821401
TR7589-c0_g3_i1,0.827706,8,405,15,10,10,2,0,0.169904
TR7589-c0_g3_i2,0.82,2,405,4,2,2,0,17,0.979589
TR7589-c0_g4_i1,0.841075,3,757,240,216,195,96,0,0.723103
TR7590-c0_g1_i1,0.81157,1,515,73,54,43,25,16,0.204201
TR7591-c0_g1_i1,0.711278,1,507,13,10,3,5,91,0.0569969
TR7591-c0_g1_i2,0.850343,10,1080,175,174,174,93,6,0.213706
TR7591-c0_g1_i3,0.971429,1,1125,1,1,1,0,1028,0.997424
TR7591-c0_g1_i4,0.795041,1,534,49,47,45,19,14,0.295952
TR7591-c0_g1_i5,0.904762,0,360,5,5,4,3,187,0.994761
TR7591-c0_g1_i6,0.850498,2,579,21,20,18,10,112,0.667224
TR7591-c0_g2_i1,0.866022,0,1033,462,450,420,230,1,0.825417
TR7592-c0_g1_i1,0.832219,1,405,26,20,17,9,0,0.743013
TR7592-c0_g2_i1,0.863866,2,679,111,105,99,49,1,0.337901
TR7592-c0_g3_i1,0.671429,0,436,1,1,1,0,325,0.996914
TR7592-c1_g1_i1,0.791837,0,313,39,28,24,13,27,0.238823
TR7592-c1_g2_i1,0.715556,8,297,20,17,11,2,18,0.662424
TR7592-c1_g2_i2,0.934286,26,231,34,31,29,2,12,0.406961
TR7592-c1_g3_i1,0.846383,28,662,123,118,105,50,6,0.710056
TR7592-c1_g3_i2,0.832286,21,456,35,33,25,5,22,0.866952
TR7592-c1_g4_i1,0.838095,4,231,10,9,8,4,25,0.461719
TR7592-c2_g1_i1,0.857606,0,705,116,113,108,60,5,0.247407
TR7592-c2_g2_i1,0.865449,2,704,85,82,74,46,6,0.184746
TR7593-c0_g1_i1,0.823609,2,992,271,265,243,122,20,0.647403
TR7593-c0_g1_i2,0.869748,0,903,33,32,31,17,179,0.400709
TR7593-c0_g2_i1,0.723077,0,304,32,24,16,9,49,0.742749
TR7593-c0_g3_i1,0.781818,2,340,5,4,2,1,55,0.966129
TR7593-c0_g3_i2,0.748571,1,341,5,3,1,0,3,0.902409
TR7593-c0_g4_i1,0.87033,2,304,36,30,24,12,13,0.436849
TR7594-c0_g1_i1,0.757983,0,701,8,6,6,3,166,0.991735
TR7594-c0_g2_i1,0.8,0,303,1,0,0,0,214,0.997424
TR7594-c0_g3_i1,0.851429,19,304,21,19,19,0,8,0.619272
TR7594-c0_g4_i1,0.838388,41,303,43,41,41,0,7,0.806878
TR7594-c0_g5_i1,0.733333,0,276,0,0,0,0,88,0.992314
TR7594-c0_g6_i1,0.810884,1,304,1,1,1,0,10,0.811703
TR7594-c0_g7_i1,1,0,304,0,0,0,0,304,0.997424
TR7594-c0_g8_i1,0.721143,3,303,6,3,3,0,3,0.559872
TR7594-c0_g9_i1,1,0,303,2,0,0,0,172,0.856015
TR7594-c0_g10_i1,0.666667,0,303,1,0,0,0,188,0.983681
TR7594-c0_g11_i1,1,0,302,1,0,0,0,208,0.997424
TR7594-c0_g12_i1,0.817248,3,700,117,91,81,42,0,0.995565
TR7594-c0_g13_i1,0.761905,0,304,2,0,0,0,117,0.988125
TR7594-c0_g14_i1,1,0,304,2,0,0,0,197,0.911509
TR7594-c0_g15_i1,1,0,304,0,0,0,0,210,0.997424
TR7595-c0_g1_i1,0.875407,0,596,71,68,68,33,4,0.905375
TR7595-c0_g1_i2,0.857383,1,595,59,55,50,28,0,0.895028
TR7595-c0_g2_i1,0.846944,1,340,208,168,147,68,2,0.236451
TR7595-c0_g3_i1,0.851099,1,456,317,267,230,127,1,0.737275
TR7596-c0_g1_i1,0.854507,2,2511,403,390,349,204,2,0.938256
TR7596-c0_g1_i2,0.795918,0,485,3,3,3,1,120,0.995151
TR7596-c0_g2_i1,0.846315,0,962,171,171,171,103,4,0.946572
TR7596-c0_g2_i2,0.837338,2,1011,40,38,36,19,51,0.964816
TR7596-c0_g2_i3,0.813968,3,963,89,85,75,35,95,0.956638
TR7596-c0_g3_i1,0.857615,3,752,62,55,50,20,24,0.616759
TR7596-c0_g4_i1,0.937755,0,751,14,13,13,9,162,0.991483
TR7597-c0_g1_i1,1,0,682,0,0,0,0,682,0.997424
TR7597-c0_g1_i2,0.776316,0,626,24,23,23,11,0,0.826582
TR7597-c0_g1_i3,0.835204,4,540,50,42,42,20,24,0.65648
TR7597-c0_g1_i4,0.854342,0,576,47,43,42,19,0,0.772515
TR7597-c0_g1_i5,0.65873,1,590,10,8,4,4,136,0.98975
TR7597-c0_g1_i6,0.806452,2,632,27,27,25,9,11,0.967481
TR7597-c0_g2_i1,0.823064,4,427,36,34,29,20,17,0.776672
TR7597-c0_g2_i2,0.856044,2,428,12,12,12,5,40,0.965212
TR7598-c0_g1_i1,0.831856,19,362,20,19,18,0,20,0.817358
TR7598-c0_g1_i2,0.845436,43,375,81,61,49,8,0,0.859602
TR7598-c0_g2_i1,0.778711,1,331,23,19,17,8,24,0.76766
TR7598-c0_g3_i1,0.823883,0,830,101,84,74,42,0,0.779869
TR7598-c0_g4_i1,0.825397,1,637,5,5,4,3,267,0.913752
TR7598-c0_g5_i1,0.876972,4,292,66,62,50,27,13,0.0532126
TR7599-c0_g1_i1,0.879208,0,255,45,42,41,25,2,0.521368
TR7599-c0_g2_i1,0.657143,0,529,0,0,0,0,442,0.997424
TR7599-c0_g2_i2,0.866539,1,572,64,64,64,32,4,0.949941
TR7599-c0_g2_i3,0.858242,0,571,10,10,10,5,21,0.985852
TR7599-c0_g2_i4,1,0,617,0,0,0,0,617,0.997424
TR7599-c0_g2_i5,0.84949,3,574,54,48,44,21,10,0.92566
TR7599-c0_g3_i1,0.822857,1,364,2,2,2,0,12,0.985793
TR7599-c0_g3_i2,0.830373,16,364,34,24,19,1,0,0.603357
TR7599-c0_g4_i1,0.851323,8,451,15,15,14,3,3,0.234871
TR7599-c0_g5_i1,0.896599,3,450,5,5,5,1,74,0.987092
TR7600-c0_g1_i1,0.872857,0,409,19,18,17,12,1,0.953806
TR7600-c0_g2_i1,0.855817,0,247,114,76,59,33,7,0.214478
TR7600-c0_g3_i1,0.872741,0,1316,262,250,246,138,1,0.735206
TR7600-c0_g3_i2,0.885182,1,1315,84,76,70,38,86,0.686523
TR7601-c0_g1_i1,0.736811,0,251,155,94,61,49,1,0.182281
TR7601-c0_g2_i1,0.794717,2,327,199,151,142,63,0,0.223837
TR7601-c0_g3_i1,0.827441,3,513,181,162,140,72,0,0.763031
TR7601-c0_g4_i1,0.82195,35,343,81,68,58,9,3,0.852888
TR7601-c0_g4_i2,0.76,3,293,4,3,2,0,67,0.786408
TR7601-c0_g5_i1,0.77551,1,285,8,6,5,1,77,0.0845345
TR7602-c0_g1_i1,0.82904,0,291,22,21,20,7,1,0.827274
TR7602-c0_g1_i2,0.823129,1,306,20,19,18,11,14,0.94013
TR7602-c0_g2_i1,0.880745,1,336,6,6,5,5,49,0.917614
TR7602-c0_g3_i1,0.790677,15,368,30,27,24,4,1,0.760346
TR7602-c0_g3_i2,0.775369,3,400,6,6,5,1,3,0.935956
TR7602-c0_g3_i3,0.688199,2,399,10,9,5,2,23,0.822834
TR7602-c1_g1_i1,0.842525,0,455,22,21,18,11,14,0.909405
TR7603-c0_g1_i1,0.766468,0,258,90,63,42,24,9,0.285791
TR7604-c0_g1_i1,0.841345,6,1046,73,72,68,27,12,0.950402
TR7604-c0_g1_i2,0.827654,32,486,52,51,51,7,0,0.605079
TR7604-c0_g1_i3,0.73431,19,361,23,22,20,1,4,0.539606
TR7604-c0_g1_i4,0.72381,1,517,1,1,1,0,315,0.997138
TR7604-c0_g1_i5,0.471429,0,330,0,0,0,0,155,0.997424
TR7604-c0_g1_i6,0.858999,6,824,216,201,177,106,6,0.653529
TR7604-c0_g2_i1,0.891886,25,316,56,47,44,15,0,0.82497
TR7604-c0_g3_i1,0.835294,5,438,14,13,10,2,14,0.856894
TR7604-c0_g4_i1,0.885714,0,264,0,0,0,0,43,0.996753
TR7604-c0_g5_i1,0.849958,31,438,83,69,56,15,0,0.435365
TR7605-c0_g1_i1,0.847455,0,297,103,72,62,36,3,0.688268
TR7605-c0_g2_i1,0.853893,3,660,304,283,252,147,1,0.283695
TR7605-c0_g3_i1,0.75051,9,456,12,12,8,2,8,0.914301
TR7605-c0_g4_i1,0.9,3,416,3,3,3,0,229,0.246554
TR7606-c0_g1_i1,0.761905,0,493,21,20,19,7,22,0.946426
TR7606-c0_g2_i1,0.719414,3,263,8,8,8,5,22,0.276976
TR7606-c0_g2_i2,0.760962,11,497,14,13,13,2,2,0.658611
TR7606-c0_g2_i3,0.892857,1,471,3,3,2,1,65,0.990058
TR7606-c0_g3_i1,0.858687,2,460,16,15,13,6,34,0.412051
TR7606-c0_g4_i1,0.542857,0,309,0,0,0,0,219,0.997424
TR7606-c0_g4_i2,0.820077,6,378,14,14,14,4,9,0.80184
TR7606-c0_g4_i3,0.857143,2,293,4,4,4,0,27,0.916933
TR7606-c0_g4_i4,0.712245,1,362,8,7,2,1,1,0.958583
TR7606-c0_g5_i1,0.887619,3,303,6,6,6,3,30,0.91113
TR7606-c0_g5_i2,0.81252,28,396,80,65,51,10,2,0.837498
TR7606-c0_g6_i1,0.888889,0,454,4,4,4,1,343,0.900279
TR7607-c0_g1_i1,0.71677,3,486,12,11,8,1,84,0.68522
TR7607-c0_g2_i1,0.862004,4,807,232,226,210,124,0,0.910405
TR7607-c0_g2_i2,0.842857,1,567,78,73,67,42,1,0.916054
TR7607-c0_g3_i1,0.959365,0,672,23,22,22,16,245,0.0708323
TR7607-c0_g4_i1,0.829142,11,710,481,432,394,236,0,0.096147
TR7608-c0_g1_i1,0.868452,0,373,43,41,37,19,0,0.65721
TR7608-c0_g2_i1,0.792063,2,257,7,2,1,0,29,0.946635
TR7608-c0_g2_i2,0.841609,14,257,38,31,28,6,0,0.803841
TR7608-c0_g2_i3,0.693939,4,292,38,17,12,4,0,0.849159
TR7608-c0_g3_i1,0.789199,0,260,52,30,25,17,0,0.873289
TR7608-c0_g4_i1,0.869388,0,372,9,8,7,4,73,0.470224
TR7609-c0_g1_i1,0.822997,2,271,103,91,70,34,0,0.346931
TR7609-c0_g2_i1,0.846935,1,983,282,249,226,129,0,0.720224
TR7609-c0_g3_i1,0.84669,26,247,157,125,112,42,0,0.674684
TR7609-c0_g3_i2,0.784874,0,271,8,6,5,1,15,0.940838
TR7610-c0_g1_i1,0.784,2,466,12,12,10,3,26,0.892093
TR7610-c0_g2_i1,0.855824,8,241,28,21,14,5,1,0.495392
TR7610-c0_g2_i2,0.746753,5,241,10,6,6,1,3,0.91383
TR7610-c0_g3_i1,0.817207,2,635,114,103,101,50,1,0.904899
TR7610-c0_g3_i2,0.813445,2,635,45,37,33,16,5,0.455962
TR7610-c0_g4_i1,0.787563,1,466,42,38,34,19,14,0.460323
TR7610-c0_g5_i1,0.865192,0,1178,414,395,360,214,4,0.848716
TR7610-c0_g6_i1,0.965079,0,248,5,4,4,2,13,0.970021
TR7611-c0_g1_i1,0.820106,2,244,26,16,14,10,15,0.568794
TR7611-c0_g1_i2,0.697619,0,245,5,4,2,0,95,0.873339
TR7611-c0_g2_i1,0.847619,0,355,0,0,0,0,171,0.996904
TR7611-c0_g3_i1,0.775466,18,384,36,26,17,0,3,0.618205
TR7611-c0_g4_i1,0.808696,1,306,79,54,47,30,0,0.760622
TR7611-c0_g5_i1,0.975,2,401,3,2,2,0,83,0.993952
TR7611-c0_g5_i2,0.821595,127,410,213,170,130,3,0,0.781391
TR7612-c0_g1_i1,0.679803,1,228,133,101,68,44,1,0.736952
TR7612-c0_g2_i1,0.838095,0,1246,8,8,8,3,534,0.686204
TR7612-c0_g3_i1,0.848455,8,1345,410,378,351,194,0,0.884742
TR7612-c0_g4_i1,0.85301,0,576,86,75,67,33,10,0.768955
TR7613-c0_g1_i1,0.882028,2,226,15,12,11,6,20,0.830986
TR7613-c0_g2_i1,0.860362,30,397,61,61,58,18,5,0.913317
TR7613-c0_g2_i2,0.83915,41,464,156,134,112,43,2,0.776055
TR7613-c0_g2_i3,0.84881,2,687,111,108,91,53,6,0.636099
TR7613-c0_g3_i1,0.704035,0,235,67,53,46,18,11,0.621935
TR7613-c0_g4_i1,0.804501,1,228,83,66,44,25,6,0.227835
TR7614-c0_g1_i1,0.859136,0,732,55,55,55,29,3,0.925256
TR7614-c0_g1_i2,0.8226,11,732,356,344,307,138,1,0.889624
TR7614-c0_g2_i1,0.660204,1,288,8,8,7,2,21,0.413188
TR7614-c0_g3_i1,0.872527,0,416,10,10,10,7,9,0.971759
TR7614-c0_g4_i1,0.813075,2,728,27,27,24,10,28,0.948282
TR7614-c0_g4_i2,0.855272,1,728,167,151,137,77,1,0.886821
TR7614-c0_g5_i1,0.879866,7,548,197,185,175,102,0,0.859886
TR7614-c0_g5_i2,0.882237,6,549,75,74,74,35,0,0.936105
TR7614-c0_g5_i3,0.914286,0,579,20,20,19,14,1,0.927635
TR7614-c0_g5_i4,0.851224,5,988,129,118,106,58,0,0.941881
TR7614-c0_g6_i1,0.833087,3,289,173,143,120,55,0,0.0599642
TR7615-c0_g1_i1,0.811529,2,496,33,31,22,14,1,0.884864
TR7615-c0_g2_i1,0.837251,9,394,31,30,29,10,1,0.833425
TR7615-c0_g2_i2,0.857751,13,314,18,16,14,0,7,0.603801
TR7615-c0_g3_i1,1,0,322,0,0,0,0,322,0.997424
TR7615-c0_g3_i2,0.671071,12,349,31,19,14,3,6,0.799355
TR7615-c0_g2_i3,0.698413,0,385,31,20,16,7,6,0.977147
TR7616-c0_g1_i1,0.8,0,571,1,1,1,0,388,0.996725
TR7616-c0_g2_i1,0.865438,13,1494,2029,1982,1842,1087,5,0.708144
TR7616-c0_g3_i1,0.826923,3,1155,363,358,339,184,49,0.536154
TR7616-c0_g4_i1,0.864,69,374,427,397,336,186,6,0.402442
TR7616-c0_g5_i1,0.841538,29,375,239,215,169,88,0,0.40729
TR7616-c1_g1_i1,0.788312,3,306,10,6,5,2,11,0.758193
TR7616-c1_g1_i2,0.814123,44,342,188,145,113,33,0,0.718794
TR7616-c1_g2_i1,0.810631,1,696,59,53,47,29,0,0.938152
TR7616-c1_g2_i2,0.75693,6,772,417,380,324,173,0,0.962571
TR7617-c0_g1_i1,0.750743,28,369,117,104,75,24,10,0.845944
TR7617-c0_g1_i2,0.820479,29,313,96,71,60,19,0,0.708417
TR7617-c0_g2_i1,0.832653,1,639,195,169,152,80,0,0.684661
TR7618-c0_g1_i1,0.835925,2,548,130,102,88,47,0,0.890385
TR7618-c0_g2_i1,0.878675,12,414,25,21,18,4,6,0.825184
TR7618-c0_g2_i2,0.846403,30,374,63,51,45,10,9,0.812633
TR7618-c0_g3_i1,0.847619,1,300,3,3,3,2,88,0.904166
TR7618-c0_g4_i1,0.842599,45,445,114,99,88,32,0,0.708811
TR7618-c0_g4_i2,0.945865,3,445,8,7,7,4,236,0.988451
TR7619-c0_g1_i1,0.865103,0,913,85,84,82,52,0,0.978261
TR7619-c0_g1_i2,0.843886,4,912,132,116,103,61,0,0.988517
TR7619-c0_g2_i1,0.8,0,275,2,0,0,0,128,0.995763
TR7619-c0_g3_i1,0.722078,13,355,17,13,13,0,8,0.749285
TR7619-c0_g3_i2,0.787831,10,348,27,13,10,2,0,0.0724537
TR7620-c0_g1_i1,0.740952,3,507,8,5,3,0,64,0.893414
TR7620-c0_g1_i2,0.772789,3,506,6,6,6,3,18,0.731344
TR7620-c0_g2_i1,0.734821,14,360,15,14,13,0,1,0.889617
TR7620-c0_g3_i1,0.914286,2,360,3,3,3,1,68,0.897475
TR7620-c0_g4_i1,0.878481,5,920,288,287,282,169,3,0.713309
TR7620-c0_g4_i2,0.848773,5,2748,410,384,348,191,4,0.939003
TR7621-c0_g1_i1,0.718182,0,239,64,48,36,13,5,0.658137
TR7621-c0_g2_i1,0.83015,3,323,194,164,134,83,1,0.72925
TR7622-c0_g1_i1,0.838571,0,775,9,8,8,5,328,0.716317
TR7622-c0_g2_i1,0.878231,1,774,72,71,69,39,5,0.305104
TR7622-c0_g3_i1,0.787336,1,806,99,84,73,38,1,0.111967
TR7623-c0_g1_i1,0.777143,1,354,3,2,1,0,31,0.430599
TR7623-c0_g2_i1,0.651786,2,368,11,5,3,2,5,0.650061
TR7623-c0_g3_i1,0.836157,2,330,56,43,35,19,7,0.252638
TR7623-c0_g4_i1,0.846242,2,2208,439,406,354,195,2,0.951531
TR7623-c0_g5_i1,0.58254,0,330,22,10,7,6,50,0.674681
TR7624-c0_g1_i1,0.830576,1,367,24,20,18,12,23,0.2828
TR7624-c0_g1_i2,0.865095,17,495,395,313,280,154,16,0.064381
TR7624-c0_g2_i1,0.85431,2,1120,545,510,464,257,5,0.636252
TR7625-c0_g1_i1,1,0,1075,0,0,0,0,1075,0.997424
TR7625-c0_g1_i2,0.791777,1,1025,82,78,77,43,128,0.210802
TR7625-c0_g2_i1,0.816708,1,352,81,70,66,40,1,0.748653
TR7625-c0_g1_i3,0.859184,0,1010,14,13,12,10,397,0.912652
TR7625-c0_g1_i4,0.82595,50,402,53,53,49,2,9,0.670441
TR7625-c0_g1_i5,0.823667,20,995,93,92,91,42,4,0.876207
TR7625-c0_g1_i6,0.747455,9,448,42,41,35,14,18,0.449195
TR7625-c0_g1_i7,0.823233,23,945,131,122,116,53,16,0.431376
TR7626-c0_g1_i1,0.818605,11,372,16,11,11,0,0,0.401064
TR7626-c0_g2_i1,0.622857,1,372,3,1,0,0,209,0.826035
TR7626-c0_g3_i1,0.901931,3,1159,19,18,15,9,298,0.992053
TR7626-c0_g3_i2,0.858477,5,1187,286,252,227,139,0,0.984602
TR7626-c0_g4_i1,0.851405,0,927,120,113,106,58,1,0.953171
TR7626-c0_g4_i2,0.834082,3,264,73,61,53,25,1,0.775132
TR7626-c0_g5_i1,1,0,371,0,0,0,0,107,0.996561
TR7626-c0_g6_i1,1,0,366,0,0,0,0,272,0.997424
TR7626-c0_g7_i1,0.810837,3,371,10,4,3,0,28,0.463301
TR7627-c0_g1_i1,0.571429,0,396,0,0,0,0,304,0.997424
TR7627-c0_g1_i2,0.864242,38,326,45,42,39,2,0,0.213052
TR7627-c0_g1_i3,0.794193,11,367,27,21,20,4,1,0.747654
TR7627-c0_g1_i4,0.821866,22,395,26,23,20,0,1,0.725931
TR7627-c0_g1_i5,1,0,366,0,0,0,0,366,0.997424
TR7627-c0_g2_i1,0.780832,17,331,28,27,24,7,1,0.506869
TR7627-c0_g2_i2,0.780212,63,333,100,78,65,7,7,0.799579
TR7627-c0_g2_i3,0.839585,24,297,73,53,47,20,0,0.556282
TR7628-c0_g1_i1,0.79979,2,525,228,189,157,71,0,0.560714
TR7628-c0_g2_i1,0.685714,0,335,33,21,18,9,22,0.889894
TR7628-c0_g3_i1,0.833089,1,1017,144,113,104,67,0,0.245535
TR7629-c0_g1_i1,0.837857,3,645,67,66,63,34,72,0.627795
TR7629-c0_g2_i1,0.874326,2,536,147,134,121,76,0,0.838618
TR7629-c0_g1_i2,0.942857,0,644,1,1,1,0,544,0.997062
TR7629-c0_g1_i3,0.801892,34,426,35,34,34,0,0,0.839409
TR7629-c0_g1_i4,0.542857,0,443,0,0,0,0,368,0.997424
TR7629-c0_g1_i5,0.853016,6,661,39,39,36,18,41,0.811087
TR7629-c0_g1_i6,0.847619,0,427,2,2,1,1,223,0.99685
TR7630-c0_g1_i1,0.846837,1,632,347,277,246,143,0,0.234619
TR7630-c0_g2_i1,0.867906,4,1602,437,426,394,230,18,0.511715
TR7630-c0_g2_i2,0.85,0,380,15,15,13,8,23,0.323699
TR7630-c0_g3_i1,0.846421,4,575,244,212,189,116,4,0.857786
TR7631-c0_g1_i1,0.812127,35,293,37,35,32,0,26,0.469858
TR7631-c0_g2_i1,0.841504,46,334,78,66,50,5,2,0.802823
TR7631-c0_g3_i1,1,1,266,1,1,0,0,123,0.997047
TR7631-c0_g3_i2,0.833492,6,916,79,78,76,32,16,0.708605
TR7631-c0_g3_i3,0.84979,0,865,71,66,61,30,28,0.839781
TR7631-c0_g4_i1,0.827158,31,466,117,102,91,37,1,0.899923
TR7631-c0_g4_i2,0.778571,0,250,0,0,0,0,80,0.993619
TR7632-c0_g1_i1,0.856338,0,894,33,33,33,17,78,0.719206
TR7632-c0_g1_i2,0.842247,0,1651,103,103,103,56,0,0.953815
TR7632-c0_g1_i3,0.883257,0,893,41,41,41,25,56,0.9713
TR7632-c0_g2_i1,0.813866,1,1103,30,29,28,16,189,0.975643
TR7632-c0_g1_i4,0.992857,0,947,2,2,2,2,753,0.997059
TR7632-c0_g2_i2,0.864347,5,1061,240,226,203,120,1,0.225087
TR7632-c0_g1_i5,0.866719,3,1597,178,177,164,100,0,0.919847
TR7633-c0_g1_i1,0.84767,2,852,159,157,154,85,2,0.589499
TR7633-c0_g1_i2,0.842574,0,854,186,158,143,72,0,0.367477
TR7634-c0_g1_i1,0.811612,0,553,109,79,69,40,1,0.787497
TR7635-c0_g1_i1,0.875325,0,431,5,5,5,2,206,0.682982
TR7635-c0_g2_i1,0.846753,1,238,74,62,52,29,3,0.752457
TR7635-c0_g3_i1,0.874515,6,572,259,249,228,138,1,0.562482
TR7635-c0_g4_i1,0.808791,0,530,6,6,6,2,330,0.995273
TR7635-c0_g4_i2,0.628571,0,258,1,1,1,0,141,0.996561
TR7635-c0_g4_i3,0.790476,1,1439,2,2,1,1,1245,0.997307
TR7635-c0_g4_i4,0.660714,1,384,7,6,5,2,23,0.592956
TR7635-c0_g4_i5,0.874247,2,3154,136,135,133,82,170,0.976013
TR7635-c0_g4_i6,0.881994,1,967,92,91,87,55,7,0.957585
TR7635-c0_g4_i7,0.854675,3,3154,184,181,171,99,100,0.940803
TR7636-c0_g1_i1,0.859119,0,246,195,146,135,63,0,0.250388
TR7636-c0_g2_i1,0.812737,0,867,89,67,62,30,4,0.385126
TR7636-c0_g2_i2,0.854537,5,867,158,141,128,74,1,0.232412
TR7636-c0_g3_i1,0.865993,1,388,167,135,112,65,1,0.890152
TR7637-c0_g1_i1,0.985714,0,907,1,1,1,1,759,0.997424
TR7637-c0_g1_i2,0.834985,2,1073,24,22,20,6,136,0.98003
TR7637-c0_g1_i3,0.835303,2,1081,245,237,229,120,4,0.951711
