contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TR6097-c0_g1_i1,519,0.358382,-0.107527,-0.087087,32,1.942683,73,0.104492,false,NA,NA
TR6097-c0_g1_i2,519,0.362235,-0.117021,-0.081571,33,1.965232,73,0.105469,false,NA,NA
TR6097-c0_g2_i1,1528,0.460079,-0.029872,-0.015758,173,2.141443,477,0.288574,true,0.881304,C07G2.3a.2
TR6098-c0_g1_i1,309,0.443366,0.065693,0.302326,42,2.777825,74,0.067383,false,NA,NA
TR6098-c0_g2_i1,310,0.445161,0.057971,0.313953,42,2.743941,74,0.067627,false,NA,NA
TR6098-c0_g3_i1,489,0.421268,0.106796,0.314488,52,2.424485,134,0.10376,false,NA,NA
TR6098-c0_g4_i1,538,0.403346,0.004608,-0.084112,45,2.056575,179,0.111084,true,0.370447,ZK507.6
TR6098-c0_g5_i1,539,0.402597,-0.032258,-0.043478,46,2.108333,100,0.112793,false,NA,NA
TR6099-c0_g1_i1,247,0.336032,-0.13253,0.109756,9,1.31383,52,0.054443,false,NA,NA
TR6099-c0_g2_i1,534,0.398876,0.089202,0.090343,25,1.186456,177,0.113281,false,NA,NA
TR6099-c0_g3_i1,634,0.410095,0.153846,0.080214,32,1.229576,108,0.069824,false,NA,NA
TR6099-c0_g4_i1,421,0.408551,0.186047,0.100402,25,1.47409,140,0.090576,false,NA,NA
TR6100-c0_g1_i1,429,0.508159,-0.055046,-0.023697,61,2.209287,143,0.098145,false,NA,NA
TR6100-c0_g1_i2,614,0.485342,-0.040268,0.031646,84,2.326912,204,0.133789,true,0.448605,W06F12.1e.2
TR6100-c0_g1_i3,753,0.508632,-0.007833,0.021622,108,2.217726,147,0.163818,false,NA,NA
TR6100-c0_g1_i4,592,0.508446,-0.0299,-0.051546,86,2.249757,197,0.131104,true,0.452326,W06F12.1c
TR6100-c0_g2_i1,348,0.310345,0.296296,0.3,12,1.569925,70,0.066406,false,NA,NA
TR6100-c0_g3_i1,252,0.321429,0.308642,0.204678,11,1.867925,73,0.050293,false,NA,NA
TR6101-c0_g1_i1,1040,0.433654,0.121951,-0.079796,80,1.660878,340,0.213867,true,0.83908,ZK6.10a
TR6101-c0_g2_i1,561,0.438503,0.04878,-0.066667,46,1.709799,153,0.125,false,NA,NA
TR6102-c0_g1_i1,360,0.366667,-0.151515,-0.166667,26,2.199248,94,0.07373,false,NA,NA
TR6102-c0_g2_i1,837,0.409797,0.201166,0.182186,57,1.69049,279,0.158447,true,0.709814,F11A10.7
TR6102-c0_g2_i2,837,0.416965,0.151862,0.106557,66,1.856999,159,0.160889,false,NA,NA
TR6102-c0_g3_i1,823,0.353584,0.010309,0.150376,55,2.138369,106,0.157227,true,0.900298,F36D4.2
TR6102-c0_g4_i1,359,0.37883,-0.029412,-0.040359,26,2.020346,95,0.07666,false,NA,NA
TR6103-c0_g1_i1,376,0.382979,-0.055556,0.146552,20,1.455108,101,0.082031,true,0.302144,C34B2.8
TR6103-c0_g2_i1,723,0.435685,0.066667,0.122549,59,1.727284,135,0.152588,true,0.752437,C34B2.8
TR6103-c0_g2_i2,414,0.391304,0.061728,0.174603,21,1.330171,114,0.09082,false,NA,NA
TR6104-c0_g1_i1,943,0.434783,0.121951,0.050657,89,2.027222,314,0.191895,true,0.077391,C47D12.1c
TR6104-c0_g2_i1,225,0.462222,0.038462,-0.090909,21,1.75,75,0.052246,false,NA,NA
TR6105-c0_g1_i1,309,0.323625,-0.14,0.196172,20,2.52142,41,0.067627,true,0.603865,K12B6.11
TR6106-c0_g1_i1,612,0.393791,0.029046,0.051213,29,1.223325,169,0.131836,true,0.831699,F56D1.6
TR6106-c0_g2_i1,227,0.334802,-0.052632,-0.152318,11,1.734028,75,0.048096,true,0.20915,F56D1.6
TR6106-c0_g2_i2,249,0.325301,-0.111111,-0.214286,10,1.537037,82,0.052979,false,NA,NA
TR6106-c0_g3_i1,686,0.377551,0.050193,0.081967,29,1.189264,93,0.143311,true,0.738562,F56D1.6
TR6106-c0_g4_i1,624,0.392628,0.020408,0.023747,30,1.248,93,0.13501,true,0.80719,F56D1.6
TR6107-c0_g1_i1,480,0.345833,0.048193,0.216561,28,1.955478,64,0.099121,false,NA,NA
TR6107-c0_g1_i2,248,0.358871,-0.123596,0.132075,16,2.034872,32,0.056396,true,0.094977,M106.3b.2
TR6107-c0_g2_i1,959,0.440042,0.123223,0.046555,80,1.7498,319,0.194092,true,0.854334,M106.3a.2
TR6108-c0_g1_i1,490,0.353061,0.017341,-0.085174,30,1.965241,31,0.101807,false,NA,NA
TR6108-c0_g2_i1,235,0.391489,0.23913,0.076923,23,2.709273,30,0.051514,false,NA,NA
TR6109-c0_g1_i1,2036,0.392436,-0.254068,-0.356508,123,1.67737,678,0.260254,true,0.491293,B0041.7
TR6109-c0_g2_i1,2053,0.391622,-0.253731,-0.353082,123,1.670099,667,0.264404,true,0.491293,B0041.7
TR6109-c0_g3_i1,2048,0.39209,-0.255293,-0.35261,123,1.671604,667,0.26416,true,0.491293,B0041.7
TR6110-c0_g1_i1,504,0.446429,-0.013333,-0.017921,36,1.433855,168,0.110352,false,NA,NA
TR6110-c0_g2_i1,466,0.454936,-0.009434,0.023622,34,1.410236,155,0.10083,false,NA,NA
TR6110-c0_g3_i1,624,0.43109,0.092937,0.121127,42,1.461358,81,0.137207,true,0.099422,DY3.7
TR6110-c0_g4_i1,479,0.442589,0.018868,0.018727,35,1.49261,159,0.109131,false,NA,NA
TR6110-c0_g5_i1,625,0.4688,0.221843,0.138554,49,1.500784,139,0.133545,false,NA,NA
TR6111-c0_g1_i1,1300,0.385385,0.00998,-0.211514,102,2.113349,325,0.229492,true,0.325255,C01H6.9
TR6111-c0_g1_i2,545,0.361468,0.116751,-0.166667,36,2.050157,75,0.115723,true,0.089217,C01H6.9
TR6111-c0_g1_i3,439,0.403189,0.129944,-0.251908,35,1.995455,96,0.097168,false,NA,NA
TR6111-c0_g1_i4,1194,0.402848,0.010395,-0.248247,101,2.085175,397,0.214355,true,0.410608,C01H6.9
TR6111-c0_g1_i5,1290,0.385271,-0.006036,-0.210593,102,2.13085,322,0.226318,true,0.319986,C01H6.9
TR6111-c0_g1_i6,1184,0.402872,-0.006289,-0.247525,101,2.102391,394,0.210938,true,0.405339,C01H6.9
TR6112-c0_g1_i1,1221,0.513514,0.068581,0.185185,166,2.07203,406,0.233887,true,0.45024,Y51H1A.6a
TR6112-c0_g2_i1,583,0.502573,-0.105802,-0.186207,77,2.115305,194,0.125,false,NA,NA
TR6112-c0_g3_i1,720,0.498611,-0.08078,-0.207756,91,2.04686,239,0.148438,false,NA,NA
TR6113-c0_g1_i1,478,0.40795,0.148718,-0.081272,38,1.953959,82,0.104004,true,0.387947,C44B12.2b.3
TR6113-c0_g1_i2,477,0.402516,0.125,-0.136842,35,1.840278,81,0.10376,true,0.455744,C44B12.2b.3
TR6113-c0_g2_i1,547,0.531993,0.072165,0.265625,63,1.636325,182,0.112061,true,0.691919,C44B12.2a
TR6113-c0_g2_i2,548,0.529197,0.096552,0.341085,61,1.604878,182,0.111328,true,0.596987,C44B12.2b.3
TR6114-c0_g1_i1,274,0.317518,-0.195402,-0.187166,14,2.107692,39,0.047363,false,NA,NA
TR6114-c0_g1_i2,248,0.310484,-0.324675,-0.192982,14,2.618401,48,0.041016,false,NA,NA
TR6115-c0_g1_i1,548,0.366788,0.044776,0.048991,32,1.739683,113,0.120361,false,NA,NA
TR6115-c0_g2_i1,505,0.364356,0.054348,0.065421,31,1.855078,98,0.110352,false,NA,NA
TR6115-c0_g3_i1,1009,0.39445,-0.025126,0.086743,56,1.427734,325,0.197266,true,0.782853,ZK632.4
TR6115-c0_g3_i2,585,0.352137,0.067961,0.055409,22,1.21875,69,0.122803,false,NA,NA
TR6116-c0_g1_i1,575,0.346087,-0.025126,0.005319,29,1.685365,136,0.122559,true,0.544489,C55A6.7
TR6116-c0_g1_i2,575,0.342609,-0.055838,0.015873,29,1.724049,136,0.122559,false,NA,NA
TR6116-c0_g2_i1,399,0.368421,0.034014,0.015873,20,1.478873,123,0.086914,true,0.492696,C55A6.7
TR6117-c0_g1_i1,777,0.339768,0.083333,-0.005848,42,1.886031,104,0.151123,true,0.339002,R05F9.9
TR6117-c0_g2_i1,1032,0.346899,0.050279,0.038576,59,1.905131,203,0.196777,true,0.692744,R05F9.9
TR6118-c0_g1_i1,945,0.470899,-0.047191,-0.108,113,2.161815,278,0.191895,false,NA,NA
TR6118-c0_g1_i2,989,0.463094,-0.052402,-0.099812,115,2.17479,246,0.199707,false,NA,NA
TR6118-c0_g1_i3,945,0.465608,-0.009091,-0.168317,119,2.323642,274,0.193848,true,0.629969,C37C3.2a.6
TR6118-c0_g1_i4,989,0.458038,-0.015453,-0.156716,121,2.333184,242,0.201904,false,NA,NA
TR6118-c0_g2_i1,286,0.433566,-0.177419,-0.024691,25,1.920494,95,0.066162,false,NA,NA
TR6119-c0_g1_i1,490,0.514286,0.253968,0.403361,67,2.210477,162,0.094482,true,0.440831,T22H9.1b.2
TR6119-c0_g2_i1,255,0.388235,-0.191919,-0.025641,24,2.59322,52,0.05249,false,NA,NA
TR6119-c0_g3_i1,252,0.527778,-0.097744,-0.495798,47,2.70411,83,0.056152,true,0.226739,T22H9.1b.2
TR6119-c0_g3_i2,253,0.529644,-0.059701,-0.445378,48,2.714956,84,0.057617,false,NA,NA
TR6120-c0_g1_i1,360,0.377778,0.117647,-0.035714,19,1.5,93,0.075684,false,NA,NA
TR6120-c0_g2_i1,226,0.429204,0.319588,0.503876,14,1.498106,75,0.044189,false,NA,NA
TR6120-c0_g2_i2,529,0.410208,0.493088,0.378205,28,1.662402,175,0.083496,false,NA,NA
TR6120-c0_g3_i1,398,0.394472,-0.031847,-0.153527,26,1.680962,81,0.083252,false,NA,NA
TR6120-c0_g4_i1,360,0.375,0.125926,-0.04,18,1.445138,93,0.074219,false,NA,NA
TR6121-c0_g1_i1,615,0.447154,-0.098182,-0.064706,61,2.003578,116,0.12915,true,0.157658,Y57G11C.24h
TR6121-c0_g2_i1,526,0.43346,-0.210526,-0.087248,55,2.329308,87,0.110107,true,0.11036,Y57G11C.24h
TR6122-c0_g1_i1,542,0.448339,0.226337,0.023411,58,2.244467,55,0.121582,true,0.341324,T27E9.3
TR6122-c0_g2_i1,367,0.444142,0.018405,-0.019608,38,2.100301,67,0.08374,true,0.385845,T27E9.3
TR6122-c0_g2_i2,367,0.444142,0.006135,-0.078431,38,2.099669,122,0.083984,true,0.420091,T27E9.3
TR6122-c0_g3_i1,543,0.440147,0.146444,0.072368,57,2.214899,136,0.123047,true,0.468037,T27E9.3
TR6122-c0_g4_i1,543,0.440147,0.146444,0.078947,57,2.214899,136,0.123535,true,0.468037,T27E9.3
TR6122-c0_g5_i1,542,0.450185,0.221311,0.026846,59,2.259131,55,0.12207,true,0.341324,T27E9.3
TR6123-c0_g1_i1,280,0.325,0.142857,-0.015873,15,2.071006,57,0.060547,true,0.704301,C44B11.6
TR6123-c0_g2_i1,280,0.325,0.054945,0.015873,14,1.899225,57,0.062012,true,0.543011,C44B11.6
TR6123-c0_g3_i1,261,0.32567,0.129412,-0.056818,15,2.204392,57,0.057129,false,NA,NA
TR6124-c0_g1_i1,355,0.453521,0.080745,0.134021,47,2.591643,117,0.077148,false,NA,NA
TR6124-c0_g2_i1,250,0.376,0.148936,0.346154,25,2.893519,75,0.051758,false,NA,NA
TR6124-c0_g2_i2,249,0.373494,0.16129,0.24359,25,2.95584,75,0.052002,false,NA,NA
TR6124-c0_g3_i1,355,0.450704,0.075,0.138462,45,2.510214,117,0.077393,false,NA,NA
TR6124-c0_g4_i1,355,0.442254,-0.019108,0.141414,43,2.478084,36,0.078369,false,NA,NA
TR6124-c0_g5_i1,367,0.485014,-0.011236,0.174603,51,2.363258,121,0.080566,false,NA,NA
TR6125-c0_g1_i1,268,0.488806,-0.099237,0.036496,28,1.766478,72,0.061035,true,0.562341,C53B7.4
TR6125-c0_g1_i2,267,0.509363,-0.088235,-0.007634,29,1.687663,88,0.061523,true,0.676845,C53B7.4
TR6126-c0_g1_i1,540,0.398148,0.023256,0.150769,44,2.057143,102,0.102295,false,NA,NA
TR6126-c0_g2_i1,538,0.399628,0.023256,0.145511,44,2.049524,93,0.102295,false,NA,NA
TR6126-c0_g3_i1,539,0.398887,0.023256,0.148148,44,2.053333,117,0.102295,true,1.00813,Y119D3B.15
TR6126-c1_g1_i1,1938,0.387513,0.094541,0.133951,138,1.913869,645,0.317871,true,0.841312,C05D11.9
TR6126-c1_g1_i2,1937,0.38668,0.100134,0.131313,137,1.911275,632,0.317627,true,0.841312,C05D11.9
TR6126-c1_g2_i1,520,0.332692,-0.098266,-0.123919,32,2.245614,128,0.108398,false,NA,NA
TR6126-c1_g3_i1,520,0.328846,-0.064327,-0.12894,31,2.214286,75,0.107666,false,NA,NA
TR6127-c0_g1_i1,352,0.40625,0.020979,-0.033493,23,1.584344,54,0.080078,true,0.293447,T20D3.2.2
TR6127-c0_g2_i1,300,0.403333,-0.041322,-0.061453,19,1.559934,77,0.066406,true,0.327635,T20D3.2.2
TR6127-c0_g3_i1,290,0.396552,-0.043478,-0.097143,18,1.581818,56,0.063721,true,0.143875,T20D3.2.2
TR6127-c0_g4_i1,290,0.372414,0.111111,0.076923,15,1.510417,96,0.064453,true,0.413105,T20D3.2.2
TR6127-c0_g5_i1,361,0.421053,0.026316,-0.062201,25,1.563583,98,0.079102,true,0.421652,T20D3.2.2
TR6128-c0_g1_i1,549,0.355191,-0.087179,-0.112994,32,1.862201,157,0.114746,true,0.530864,F43H9.4
TR6128-c0_g1_i2,549,0.355191,-0.076923,-0.090395,32,1.859048,157,0.115723,false,NA,NA
TR6128-c0_g2_i1,467,0.344754,0.018634,0.098039,25,1.802254,155,0.098145,true,0.497194,F43H9.4
TR6128-c0_g2_i2,391,0.335038,0.068702,0.076923,19,1.739813,129,0.083008,true,0.406285,F43H9.4
TR6129-c0_g1_i1,240,0.4,0.229167,-0.041667,20,2.198809,38,0.054932,false,NA,NA
TR6129-c0_g2_i1,715,0.394406,-0.092199,-0.265589,56,2.03125,238,0.138184,false,NA,NA
TR6129-c0_g2_i2,676,0.393491,-0.180451,-0.297561,51,2.014609,225,0.128662,false,NA,NA
TR6129-c0_g3_i1,427,0.398126,-0.094118,-0.229572,36,2.146628,142,0.087158,false,NA,NA
TR6129-c0_g4_i1,390,0.4,-0.166667,-0.239316,33,2.175824,129,0.078613,false,NA,NA
TR6129-c0_g5_i1,386,0.406736,0.095541,0.240175,27,1.706846,128,0.083008,false,NA,NA
TR6130-c0_g1_i1,544,0.389706,-0.066038,-0.048193,42,2.042371,57,0.119385,false,NA,NA
TR6130-c0_g1_i2,277,0.34296,-0.157895,-0.043956,15,1.888636,41,0.063477,false,NA,NA
TR6131-c0_g1_i1,301,0.418605,0.111111,0.177143,29,2.226786,66,0.067139,false,NA,NA
TR6131-c0_g1_i2,327,0.428135,0.071429,0.069519,35,2.347692,67,0.074219,false,NA,NA
TR6131-c0_g1_i3,301,0.435216,-0.114504,-0.188235,32,2.274917,99,0.068115,true,0.45098,C56C10.3.2
TR6131-c0_g2_i1,314,0.366242,-0.33913,-0.055276,20,2.146275,23,0.068848,false,NA,NA
TR6131-c0_g3_i1,502,0.418327,-0.2,-0.006849,47,2.229214,75,0.106934,false,NA,NA
TR6131-c0_g3_i2,503,0.415507,-0.148325,0.006803,46,2.166479,76,0.107422,false,NA,NA
TR6132-c0_g1_i1,230,0.426087,-0.367347,-0.106061,14,1.550313,58,0.051758,false,NA,NA
TR6132-c0_g2_i1,284,0.478873,-0.044118,-0.135135,32,1.969231,94,0.062744,false,NA,NA
TR6132-c0_g3_i1,369,0.471545,0.034483,-0.261538,27,1.317857,123,0.073486,false,NA,NA
TR6132-c0_g3_i2,369,0.471545,0.068966,-0.241026,27,1.322581,123,0.074219,false,NA,NA
TR6132-c0_g4_i1,673,0.451709,-0.190789,0.03523,63,1.90446,138,0.135254,false,NA,NA
TR6132-c0_g4_i2,760,0.444737,-0.159763,0.042654,72,1.966082,167,0.151367,false,NA,NA
TR6133-c0_g1_i1,354,0.398305,0.021277,-0.061033,25,1.781401,117,0.079834,false,NA,NA
TR6133-c0_g2_i1,704,0.367898,-0.057915,0.029213,39,1.642695,166,0.146729,true,0.572282,Y65B4A.6b
TR6133-c0_g3_i1,953,0.371459,-0.101695,-0.045075,62,1.905693,218,0.194336,true,0.87858,F56A8.4
TR6133-c0_g4_i1,919,0.368879,-0.079646,-0.051724,64,2.060249,279,0.186035,true,0.961054,F56A8.4
TR6133-c0_g5_i1,953,0.371459,-0.101695,-0.048414,62,1.905693,218,0.194824,true,0.91638,F56A8.4
TR6133-c0_g6_i1,378,0.415344,0.044586,0.058824,24,1.475122,36,0.084961,false,NA,NA
TR6133-c0_g6_i2,378,0.439153,0.024096,0.04717,32,1.756863,126,0.084473,true,0.31746,Y65B4A.6a
TR6133-c0_g7_i1,705,0.367376,-0.057915,0.0,39,1.645028,166,0.146484,true,0.597372,Y65B4A.6b
TR6133-c0_g8_i1,952,0.371849,-0.101695,-0.046823,62,1.903693,218,0.19458,true,0.87858,F56A8.4
TR6134-c0_g1_i1,482,0.313278,-0.125828,-0.045317,45,3.86631,37,0.092529,false,NA,NA
TR6134-c0_g1_i2,463,0.313175,-0.131034,-0.069182,42,3.764228,37,0.091553,false,NA,NA
TR6135-c0_g1_i1,1259,0.455123,-0.04363,-0.037901,116,1.782633,404,0.247803,true,0.723225,C53H9.2a
TR6135-c0_g1_i2,1284,0.458723,-0.04584,-0.041727,121,1.795119,412,0.25293,true,0.744886,C53H9.2a
TR6135-c0_g1_i3,369,0.452575,-0.101796,-0.059406,35,1.871739,104,0.083008,false,NA,NA
TR6135-c0_g1_i4,963,0.456906,-0.022727,0.005736,89,1.771721,305,0.197021,true,0.513839,C53H9.2a
TR6136-c0_g1_i1,373,0.345845,-0.178295,0.229508,27,2.500248,56,0.075684,true,0.268562,Y105E8A.21b
TR6136-c0_g2_i1,487,0.404517,0.126904,0.02069,37,1.887597,161,0.107422,false,NA,NA
TR6136-c0_g3_i1,860,0.427907,0.092391,0.077236,68,1.742187,286,0.174316,true,0.306924,Y105E8A.21a
TR6137-c0_g1_i1,330,0.436364,-0.138889,0.032258,28,1.817467,109,0.076172,false,NA,NA
TR6137-c0_g2_i1,728,0.434066,-0.101266,0.038835,59,1.738384,209,0.155518,false,NA,NA
TR6137-c0_g3_i1,687,0.432314,-0.050505,0.046154,56,1.749045,228,0.146729,true,0.388229,F38A5.1a
TR6138-c0_g1_i1,594,0.390572,0.293103,0.138122,31,1.497073,59,0.119873,false,NA,NA
TR6138-c0_g2_i1,336,0.404762,-0.073529,-0.08,21,1.534247,47,0.075684,false,NA,NA
TR6138-c0_g2_i2,260,0.380769,-0.151515,-0.130435,12,1.303258,40,0.059814,false,NA,NA
TR6138-c0_g2_i3,249,0.409639,0.039216,0.156463,14,1.342318,47,0.055908,false,NA,NA
TR6138-c0_g2_i4,260,0.407692,-0.264151,-0.298701,15,1.492537,42,0.059082,false,NA,NA
TR6138-c0_g2_i5,249,0.409639,0.078431,0.115646,14,1.348549,47,0.056152,false,NA,NA
TR6138-c0_g3_i1,593,0.392917,0.261803,0.166667,31,1.454121,59,0.121826,false,NA,NA
TR6139-c0_g1_i1,313,0.354633,-0.027027,-0.079208,18,1.830409,84,0.065186,false,NA,NA
TR6139-c0_g2_i1,284,0.359155,0.019608,-0.076923,21,2.293846,47,0.059814,false,NA,NA
TR6139-c0_g3_i1,826,0.476998,0.101523,0.162037,81,1.741935,274,0.168701,true,0.620015,F29G9.5
TR6139-c0_g4_i1,382,0.45288,-0.017341,-0.023923,38,1.940642,126,0.085449,false,NA,NA
TR6139-c0_g4_i2,422,0.452607,0.026178,-0.047619,40,1.852096,132,0.093994,false,NA,NA
TR6139-c0_g5_i1,316,0.373418,0.101695,-0.040404,24,2.201451,53,0.06665,false,NA,NA
TR6140-c0_g1_i1,309,0.320388,0.252525,0.142857,20,2.693984,36,0.061035,false,NA,NA
TR6140-c0_g2_i1,1386,0.565657,0.066327,0.299003,231,2.092752,462,0.227783,true,0.350527,F28D9.1
TR6140-c0_g2_i2,446,0.598655,-0.131086,0.396648,81,2.062457,148,0.075684,false,NA,NA
TR6140-c0_g3_i1,309,0.326861,0.445545,0.375,18,2.721135,36,0.057861,false,NA,NA
TR6141-c0_g1_i1,313,0.428115,0.149254,0.318436,25,1.782866,104,0.067627,true,0.52862,F59A6.6d.5
TR6141-c0_g2_i1,331,0.329305,-0.229358,-0.171171,15,1.764392,86,0.066895,true,0.387205,F59A6.6d.5
TR6141-c0_g3_i1,332,0.325301,-0.185185,-0.178571,13,1.53267,86,0.067871,true,0.43771,F59A6.6d.5
TR6141-c0_g4_i1,247,0.441296,-0.082569,-0.188406,29,2.428136,82,0.055908,true,0.169987,F59A6.6c
TR6141-c0_g4_i2,264,0.443182,-0.025641,-0.088435,34,2.624561,62,0.060303,false,NA,NA
TR6141-c0_g4_i3,228,0.447368,-0.058824,-0.222222,28,2.462963,76,0.05127,true,0.305445,F59A6.6c
TR6142-c0_g1_i1,256,0.457031,-0.076923,-0.309353,18,1.354497,85,0.046631,false,NA,NA
TR6142-c0_g1_i2,226,0.446903,0.029703,-0.184,16,1.419152,75,0.042236,false,NA,NA
TR6142-c0_g2_i1,638,0.545455,0.022989,-0.241379,69,1.454792,212,0.121338,false,NA,NA
TR6142-c0_g2_i2,638,0.543887,0.014409,-0.202749,68,1.44152,212,0.121582,true,0.706758,F15A2.1a
TR6142-c0_g2_i3,651,0.543779,0.016949,-0.239057,71,1.475766,217,0.123779,false,NA,NA
TR6143-c0_g1_i1,401,0.413965,-0.180723,0.353191,32,1.92557,133,0.072266,false,NA,NA
TR6143-c0_g2_i1,365,0.421918,-0.090909,-0.080569,28,1.738095,121,0.081543,true,0.240924,F39H11.2a
TR6143-c0_g2_i2,375,0.424,-0.157233,-0.046296,26,1.581765,124,0.08374,true,0.211221,F39H11.2a
TR6143-c0_g3_i1,348,0.477011,-0.120482,-0.087912,33,1.69156,93,0.078369,false,NA,NA
TR6143-c0_g4_i1,365,0.405479,-0.256757,0.023041,25,1.783969,121,0.07959,true,0.173597,F39H11.2a
TR6144-c0_g1_i1,567,0.375661,-0.004695,-0.186441,44,2.199612,148,0.12085,false,NA,NA
TR6144-c0_g2_i1,718,0.389972,-0.092857,-0.123288,60,2.217076,223,0.150391,true,0.646937,C08B11.7
TR6145-c0_g1_i1,886,0.407449,0.113573,0.085714,66,1.818284,295,0.175537,true,0.084871,Y32H12A.8
TR6145-c0_g2_i1,442,0.368778,-0.190184,-0.247312,37,2.554514,134,0.095215,false,NA,NA
TR6145-c0_g2_i2,441,0.378685,-0.125749,-0.124088,39,2.506412,95,0.095703,false,NA,NA
TR6145-c0_g3_i1,270,0.285185,-0.090909,-0.056995,13,2.387755,67,0.058594,false,NA,NA
TR6146-c0_g1_i1,326,0.380368,-0.193548,-0.39604,23,2.026486,28,0.06958,false,NA,NA
TR6146-c0_g2_i1,1306,0.45023,-0.034014,-0.069638,127,1.921122,310,0.260498,true,1.002151,Y56A3A.20
TR6147-c0_g1_i1,291,0.402062,0.128205,0.183908,17,1.469697,97,0.067871,false,NA,NA
TR6147-c0_g2_i1,801,0.372035,-0.006711,0.117296,41,1.479324,266,0.167236,true,0.168809,Y102A11A.3
TR6147-c0_g2_i2,702,0.394587,0.075812,0.209412,44,1.619547,139,0.110107,false,NA,NA
TR6148-c0_g1_i1,346,0.34104,0.016949,-0.026316,25,2.485632,70,0.072266,true,0.182601,ZK287.7.2
TR6148-c0_g1_i2,381,0.343832,-0.099237,-0.024,26,2.331921,41,0.080322,false,NA,NA
TR6148-c0_g1_i3,349,0.335244,-0.076923,-0.034483,22,2.256908,38,0.072998,false,NA,NA
TR6148-c0_g2_i1,963,0.413292,0.015075,0.072566,71,1.72694,318,0.194092,true,0.797588,ZK287.7.2
TR6149-c0_g1_i1,697,0.420373,-0.208191,-0.138614,52,1.765244,194,0.144287,false,NA,NA
TR6149-c0_g2_i1,554,0.400722,-0.144144,-0.036145,52,2.387733,184,0.121826,false,NA,NA
TR6149-c0_g3_i1,991,0.424823,0.016627,-0.031579,77,1.722583,330,0.20459,true,0.21167,W09D10.2
TR6149-c0_g3_i2,944,0.420551,0.078086,-0.016453,72,1.73556,314,0.197998,true,0.22301,W09D10.2
TR6150-c0_g1_i1,245,0.428571,-0.009524,0.285714,19,1.689042,81,0.052979,false,NA,NA
TR6150-c0_g2_i1,550,0.383636,0.109005,-0.250737,32,1.600291,183,0.112793,false,NA,NA
TR6150-c0_g3_i1,230,0.404348,0.11828,0.211679,15,1.618199,42,0.050293,false,NA,NA
TR6151-c0_g1_i1,410,0.360976,0.054054,0.19084,22,1.652015,51,0.08667,false,NA,NA
TR6151-c0_g2_i1,565,0.438938,0.024194,0.160883,51,1.875122,188,0.118896,false,NA,NA
TR6151-c0_g2_i2,235,0.382979,0.222222,0.241379,20,2.441558,52,0.048584,false,NA,NA
TR6151-c0_g3_i1,377,0.352785,-0.097744,0.090164,22,1.893607,45,0.081787,false,NA,NA
TR6152-c0_g1_i1,595,0.52605,0.079872,0.141844,75,1.833703,189,0.128662,false,NA,NA
TR6152-c0_g2_i1,364,0.497253,-0.038674,0.114754,45,2.002935,103,0.084473,false,NA,NA
TR6152-c0_g2_i2,364,0.497253,-0.071823,-0.027322,44,1.965636,121,0.083008,false,NA,NA
TR6152-c0_g3_i1,1140,0.457895,0.057471,0.084142,99,1.662248,380,0.226318,true,0.241365,F21G4.2
TR6152-c0_g3_i2,1140,0.457018,0.028791,0.085622,98,1.64769,348,0.225342,true,0.229922,F21G4.2
TR6152-c0_g4_i1,509,0.459725,-0.008547,-0.076364,42,1.561806,169,0.112549,false,NA,NA
TR6153-c0_g1_i1,518,0.403475,-0.196172,-0.119741,45,2.22,105,0.113037,false,NA,NA
TR6153-c0_g2_i1,603,0.429519,-0.181467,-0.098837,60,2.230855,105,0.131592,false,NA,NA
TR6153-c0_g3_i1,539,0.384045,-0.246377,-0.13253,45,2.410555,105,0.116699,false,NA,NA
TR6153-c0_g4_i1,498,0.389558,-0.257732,-0.184211,41,2.324454,105,0.10791,false,NA,NA
TR6153-c0_g5_i1,537,0.385475,-0.256039,-0.163636,45,2.414086,105,0.116211,false,NA,NA
TR6154-c0_g1_i1,245,0.330612,-0.160494,0.231707,17,2.606383,47,0.052246,false,NA,NA
TR6154-c0_g2_i1,246,0.337398,-0.084337,0.177914,18,2.589474,36,0.052734,false,NA,NA
TR6154-c0_g3_i1,1582,0.429836,0.138235,0.039911,119,1.660255,526,0.28125,true,0.706935,F02E9.9b
TR6155-c0_g1_i1,312,0.342949,0.121495,0.053659,21,2.323404,23,0.059326,false,NA,NA
TR6155-c0_g1_i2,313,0.338658,0.113208,0.043478,21,2.370357,40,0.057617,false,NA,NA
TR6155-c1_g1_i1,239,0.393305,0.255319,0.213793,19,2.199031,32,0.05249,false,NA,NA
TR6155-c1_g1_i2,247,0.356275,0.318182,0.207547,11,1.561494,38,0.054932,false,NA,NA
TR6155-c1_g1_i3,239,0.39749,0.326316,0.097222,20,2.371032,46,0.052979,false,NA,NA
TR6156-c0_g1_i1,1333,0.386347,-0.106796,-0.149144,86,1.748863,331,0.244385,true,0.361281,F58H1.1
TR6156-c0_g1_i2,1293,0.385924,-0.114228,-0.141058,81,1.704694,430,0.236328,true,0.376128,F58H1.1
TR6156-c0_g2_i1,677,0.379616,-0.011673,-0.042857,36,1.476196,174,0.142822,false,NA,NA
